com.samsung.shealth.tracker.pedometer_step_count,6156001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
10114,4,0,16,2021-02-11 06:33:00.000,,,2021-02-11 06:35:07.091,2021-02-11 06:35:07.091,16,1.1666666,11.8,0.57,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 06:34:00.000,0a8a5594-4c51-4d41-9bab-4ff24cbae998,
16744,4,0,24,2021-02-11 10:12:00.000,,,2021-02-11 10:15:05.688,2021-02-11 10:15:05.688,24,1.0277778,17.21,0.92,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:13:00.000,4195b6ac-f0a0-45a7-a52f-5baec697ab40,
31559,4,9,56,2021-02-11 06:35:00.000,230002,,2021-02-11 06:35:49.138,2021-02-11 06:35:03.249,65,1.631513,51.49,2.68,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 06:35:59.999,78c4a45f-3e46-7a0b-535f-c1caefb05af9,
15378,4,0,23,2021-02-11 10:24:00.000,,,2021-02-11 10:35:03.354,2021-02-11 10:35:03.354,23,1.0833334,16.66,0.87,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:25:00.000,1d19f8c5-fea2-4f0f-8de6-e52db471af85,
16731,4,0,36,2021-02-11 08:43:00.000,230002,,2021-02-11 08:48:24.387,2021-02-11 08:48:24.387,36,1.6944444,28.35,1.3,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 08:43:59.999,292d1b52-cae2-65e9-e98d-dffd1b670b83,
5320,4,0,8,2021-02-11 10:42:00.000,,,2021-02-11 10:46:23.362,2021-02-11 10:46:23.362,8,1.1388888,6.06,0.29,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:43:00.000,4aa48ecf-d734-499c-926f-1569c8059b16,
13709,4,0,20,2021-02-11 08:50:00.000,230002,,2021-02-11 08:54:59.133,2021-02-11 08:54:59.133,20,1.0277778,14.09,0.69,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 08:50:59.999,65af2f0e-7616-fd97-56c2-7ce94f44354f,
8168,4,0,13,2021-02-11 10:49:00.000,,,2021-02-11 10:54:03.142,2021-02-11 10:54:03.142,13,1.1666666,9.53,0.49,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:50:00.000,f3036b0b-0735-434a-9776-91d194897bfe,
7380,4,0,12,2021-02-11 09:49:00.000,,,2021-02-11 09:55:02.279,2021-02-11 09:55:02.279,12,1.2222222,9.02,0.45,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 09:50:00.000,523ddfca-b7d7-4b51-b64f-7790c0b981f9,
17655,4,0,23,2021-02-11 10:55:00.000,230002,,2021-02-11 10:56:13.324,2021-02-11 10:55:36.259,23,0.88695884,15.66,0.91,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 10:55:59.999,af6485e1-a209-739c-a564-4e628fbec750,
22054,4,0,35,2021-02-11 10:13:00.000,,,2021-02-11 10:15:05.773,2021-02-11 10:15:05.773,35,1.1666666,25.73,1.32,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:14:00.000,2cced727-6dfd-4357-9c8a-0cfdd8f70208,
13815,4,0,21,2021-02-11 11:00:00.000,,,2021-02-11 11:04:15.047,2021-02-11 11:04:15.047,21,1.1111112,15.35,0.78,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:01:00.000,4592cef1-2a1e-49c9-813d-f1e98eb8acfc,
9488,4,0,15,2021-02-11 10:25:00.000,,,2021-02-11 10:35:03.435,2021-02-11 10:35:03.435,15,1.1666666,11.07,0.53,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:26:00.000,5aae5eb0-6eae-4794-bbcc-448c63418d15,
39712,4,1,51,2021-02-11 11:06:00.000,,,2021-02-11 11:07:27.002,2021-02-11 11:07:27.002,80,1.3333334,52.95,3.69,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:07:00.000,ae8aa340-6169-4213-a887-e7773665302e,
4116,4,0,7,2021-02-11 10:44:00.000,,,2021-02-11 10:46:23.433,2021-02-11 10:46:23.433,7,1.2777778,5.26,0.25,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:45:00.000,312ee144-62ad-4966-8773-03fc780b852c,
8967,4,0,12,2021-02-11 10:25:00.000,230002,,2021-02-11 10:25:31.301,2021-02-11 10:25:31.300,12,0.9166667,8.22,0.48,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 10:25:59.999,54f24770-39b2-cc3d-36f4-3696b058a72e,
20179,4,7,48,2021-02-11 11:02:00.000,230002,,2021-02-11 11:04:00.342,2021-02-11 11:04:00.342,55,2.0833333,42.04,2.29,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:02:59.999,31bac452-8a23-df5e-848b-9d144de6f7df,
4955,4,3,11,2021-02-11 10:40:00.000,230002,,2021-02-11 10:41:28.319,2021-02-11 10:41:28.319,14,2.6111112,12.94,0.63,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 10:40:59.999,c4d08ea0-cf5e-00e8-5ca3-4f1b3614df30,
26428,4,0,43,2021-02-11 11:12:00.000,230002,,2021-02-11 11:14:53.452,2021-02-11 11:14:53.452,43,1.2777778,33.77,1.69,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:12:59.999,5c0b6203-046f-73c7-3a5d-34474ceff546,
11357,4,7,11,2021-02-11 10:45:00.000,230002,,2021-02-11 10:47:46.353,2021-02-11 10:47:46.352,18,1.1111112,12.62,0.74,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 10:45:59.999,df5ec41c-b3e4-895d-4c8e-2280a71ad7f9,
5522,4,0,10,2021-02-11 11:27:00.000,,,2021-02-11 11:27:56.448,2021-02-11 11:27:53.305,10,1.3688293,7.5600004,0.35999998,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:28:00.000,a5a9a5ea-6eaf-4be3-889a-fed052a981aa,
9544,4,0,14,2021-02-11 10:49:00.000,230002,,2021-02-11 10:54:55.292,2021-02-11 10:54:55.291,14,1.0277778,9.81,0.48,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 10:49:59.999,7f0c6065-b245-2d19-ba22-52d07a7342d3,
8706,4,0,13,2021-02-11 06:43:00.000,230002,,2021-02-11 06:44:18.137,2021-02-11 06:43:49.431,13,1.0555556,9.19,0.42,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 06:43:59.999,15c14040-607c-40a0-8ad8-45a87d7f587b,
12570,4,0,27,2021-02-11 11:26:00.000,230002,,2021-02-11 11:28:24.445,2021-02-11 11:28:24.442,27,1.6944444,21.3,0.92,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:26:59.999,78daa760-d1aa-1467-2d95-54af9385c2de,
8058,4,0,12,2021-02-11 10:50:00.000,,,2021-02-11 10:54:03.254,2021-02-11 10:54:03.254,12,1.0833334,8.73,0.45,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:51:00.000,95e9d092-7515-4056-81be-1b6f2f4e152d,
9092,4,0,15,2021-02-11 10:22:00.000,230002,,2021-02-11 10:25:31.292,2021-02-11 10:25:31.292,15,1.1944444,10.86,0.52,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 10:22:59.999,5355f2ee-a16d-e543-25bc-945ed56c7d65,
7450,4,0,10,2021-02-11 07:11:00.000,230002,,2021-02-11 07:11:54.295,2021-02-11 07:11:54.295,10,0.9166667,6.83,0.42,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 07:11:59.999,77dd4be7-1f1b-0603-5c1e-5534edfea6cb,
4726,4,0,11,2021-02-11 11:59:00.000,230002,,2021-02-11 12:00:23.427,2021-02-11 12:00:23.427,11,1.9166666,9.06,0.43,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:59:59.999,845d2857-53b6-5539-e016-c507cb0c7501,
16796,4,0,25,2021-02-11 10:57:00.000,,,2021-02-11 10:58:13.817,2021-02-11 10:57:32.828,25,1.0883381,18.279999,0.91999996,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:58:00.000,11bc8876-5685-4afd-9b3a-a0987199c468,
10576,4,0,15,2021-02-11 10:26:00.000,,,2021-02-11 10:35:03.506,2021-02-11 10:35:03.506,15,1.0277778,10.87,0.54,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:27:00.000,e77c8209-f5cd-46a5-b8d0-08a35304def0,
13440,4,0,22,2021-02-11 07:47:00.000,230002,,2021-02-11 07:50:23.295,2021-02-11 07:50:23.295,22,1.1666666,15.68,0.93,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 07:47:59.999,311c9a55-d9a3-6077-5851-baece882c58e,
13337,4,0,21,2021-02-11 12:05:00.000,230002,,2021-02-11 12:05:16.323,2021-02-11 12:05:16.323,21,1.1388888,15.19,0.74,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 12:05:59.999,e6efd291-c3ef-c4a7-918e-22d3f4894f2a,
29452,4,0,55,2021-02-11 11:01:00.000,,,2021-02-11 11:04:15.098,2021-02-11 11:04:15.098,57,1.4722222,43.36,1.96,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:02:00.000,e5644fad-4c38-443a-88a9-c9bb62d4e896,
9033,4,0,15,2021-02-11 10:44:00.000,230002,,2021-02-11 10:45:44.446,2021-02-11 10:45:44.446,15,1.1944444,10.79,0.53,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 10:44:59.999,34fd4b2a-3e71-3c52-61dc-9f9f39694d75,
1980,4,0,3,2021-02-11 08:08:00.000,230002,,2021-02-11 08:08:29.413,2021-02-11 08:08:29.413,3,1.1111112,2.2,0.09,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 08:08:59.999,ef7c103d-2a2e-08e4-9af7-dcd4fa36c17b,
60000,4,0,98,2021-02-11 12:04:00.000,,,2021-02-11 12:15:03.484,2021-02-11 12:15:03.484,98,1.2050002,72.3,3.92,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 12:05:00.000,230ffc5e-3a30-404d-83f9-4fd48a8f32e8,
14608,4,0,20,2021-02-11 11:07:00.000,,,2021-02-11 11:07:30.288,2021-02-11 11:07:27.053,20,0.97271883,14.210001,0.7800001,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:08:00.000,6be410ab-40d4-494d-905e-7f81b795031d,
14214,4,0,21,2021-02-11 10:54:00.000,,,2021-02-11 10:55:03.118,2021-02-11 10:54:09.369,21,1.0778084,15.32,0.76,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:55:00.000,26bd9b9b-f5f5-4199-9776-9f891aa40dd5,
5861,4,0,11,2021-02-11 08:25:00.000,230002,,2021-02-11 08:28:18.349,2021-02-11 08:28:18.349,11,1.4722222,8.63,0.3,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 08:25:59.999,fe923269-6d4f-7883-694a-f16cdac627af,
60000,4,0,108,2021-02-11 12:12:00.000,230002,,2021-02-11 12:14:52.114,2021-02-11 12:14:52.113,108,1.354,81.24,3.9,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 12:12:59.999,6982e010-8d17-e9c3-5c4f-401db9ac226d,
17960,4,0,33,2021-02-11 11:03:00.000,230002,,2021-02-11 11:04:00.354,2021-02-11 11:04:00.354,33,1.2777778,22.95,1.44,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:03:59.999,d21ae2dd-2a32-499c-5427-2fb5b13ad5ce,
6362,4,0,11,2021-02-11 13:04:00.000,230002,,2021-02-11 13:08:04.393,2021-02-11 13:08:04.393,11,1.2777778,8.13,0.38,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 13:04:59.999,5c94eea9-e7f1-409c-fede-d3c0fc0561d1,
8590,4,0,12,2021-02-11 13:40:00.000,,,2021-02-11 13:42:24.655,2021-02-11 13:42:24.655,12,1.0000001,8.59,0.46,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 13:41:00.000,46c59e2c-944c-4248-8cc3-00e91e9e1cbd,
12863,4,0,23,2021-02-11 13:53:00.000,,,2021-02-11 13:55:02.109,2021-02-11 13:53:54.741,24,1.4304357,18.4,0.81,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 13:54:00.000,f304e2cd-adde-4833-a1a5-b8a34a5840a1,
8542,4,0,20,2021-02-11 13:42:00.000,230002,,2021-02-11 13:53:53.378,2021-02-11 13:53:53.378,19,1.6388888,14.0,0.76,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 13:42:59.999,59333d4e-bf7b-7987-a615-88ecf41deded,
30583,4,0,54,2021-02-11 13:54:00.000,230002,,2021-02-11 13:55:01.134,2021-02-11 13:55:01.134,54,1.25,38.23,1.97,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 13:54:59.999,851eb898-c4ce-e81e-d374-c96217de0283,
36638,4,0,61,2021-02-11 14:03:00.000,230002,,2021-02-11 14:08:32.394,2021-02-11 14:08:32.392,61,1.2222222,44.78,2.1,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 14:03:59.999,f09e4f82-2b2e-a431-798c-5aed4573c244,
8181,4,0,11,2021-02-11 10:57:00.000,230002,,2021-02-11 11:00:34.477,2021-02-11 11:00:34.477,11,0.9166667,7.5,0.44,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 10:57:59.999,b10f761e-9fc1-838a-9a1b-ae7b925edf44,
9200,4,0,15,2021-02-11 13:58:00.000,,,2021-02-11 14:15:02.198,2021-02-11 14:15:02.198,15,1.1944444,10.99,0.54,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 13:59:00.000,fd41b35a-d07b-4d72-86e7-8da9e71481c2,
25098,4,0,26,2021-02-11 11:03:00.000,,,2021-02-11 11:04:15.204,2021-02-11 11:04:15.204,38,1.0833334,27.19,1.61,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:04:00.000,d87d3f57-755b-4cab-adb1-25fab076d6ae,
10107,4,0,15,2021-02-11 14:04:00.000,,,2021-02-11 14:16:01.171,2021-02-11 14:16:01.171,15,1.0833334,10.95,0.57,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 14:05:00.000,a2a136d9-1afc-4c0a-ae3e-2343138e7646,
16251,4,0,22,2021-02-11 11:10:00.000,,,2021-02-11 11:10:39.260,2021-02-11 11:10:39.260,22,0.9722222,15.8,0.82,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:11:00.000,ccab5b17-c2ee-43f2-af20-287eb2709373,
4517,4,0,10,2021-02-11 14:28:00.000,230002,,2021-02-11 14:33:35.345,2021-02-11 14:33:35.344,10,1.7222222,7.78,0.39,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 14:28:59.999,c3d869bb-4f6f-6ba9-c49b-8220d5280ce8,
16180,4,0,28,2021-02-11 10:58:00.000,,,2021-02-11 11:04:14.871,2021-02-11 10:58:14.624,28,1.2990922,21.02,1.03,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 10:59:00.000,a6c8d16c-09bc-43e3-837e-8fd0f354c00d,
40632,4,0,78,2021-02-11 14:55:00.000,,,2021-02-11 15:04:28.265,2021-02-11 15:04:28.265,78,1.4722223,59.82,2.63,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 14:56:00.000,36730104-ff96-4535-9ae9-84e6e9ec0993,
14139,4,0,6,2021-02-11 11:02:00.000,,,2021-02-11 11:04:15.150,2021-02-11 11:04:15.150,39,1.3055556,18.46,1.56,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:03:00.000,8708900a-761f-487b-a44b-c0c3f11d8679,
7289,4,0,12,2021-02-11 15:02:00.000,,,2021-02-11 15:04:28.693,2021-02-11 15:04:28.693,12,1.2222222,8.91,0.48,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 15:03:00.000,bb21bfbe-3640-4f2a-895c-80adf9b44d54,
13551,4,0,20,2021-02-11 11:08:00.000,,,2021-02-11 11:10:39.178,2021-02-11 11:08:22.507,20,1.0648553,14.429998,0.75,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:09:00.000,41d91ecc-ecbb-43c2-a50f-e126b1189f53,
5323,4,0,9,2021-02-11 15:16:00.000,,,2021-02-11 15:16:07.681,2021-02-11 15:16:07.681,9,1.3055556,6.95,0.32,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 15:17:00.000,ae929a2c-879b-41a7-88f6-b370c3a1d7e9,
30387,4,0,38,2021-02-11 11:05:00.000,230002,,2021-02-11 11:14:53.420,2021-02-11 11:14:53.419,46,1.0833334,32.92,1.63,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:05:59.999,7445c338-9fa3-66ed-1587-dcf5c6cbc38d,
26260,4,0,58,2021-02-11 15:44:00.000,230002,,2021-02-11 15:45:43.338,2021-02-11 15:45:43.337,58,1.5,39.39,2.15,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 15:44:59.999,ea3b5ce2-251e-3f98-a961-adf95ff6895c,
60000,4,0,86,2021-02-11 11:23:00.000,,,2021-02-11 11:27:51.295,2021-02-11 11:27:51.295,86,1.0296667,61.78,3.44,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:24:00.000,ec53440f-0b4d-4eb0-8cd6-8030c3cdbe4f,
7962,4,0,11,2021-02-11 08:33:00.000,230002,,2021-02-11 08:35:00.109,2021-02-11 08:35:00.107,11,0.9444444,7.52,0.47,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 08:33:59.999,83559771-9983-2961-9a13-625180cadbfc,
18906,4,0,35,2021-02-11 08:53:00.000,,,2021-02-11 08:55:01.992,2021-02-11 08:53:12.396,35,1.3947426,26.370005,1.1899997,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 08:54:00.000,48acb898-f566-4e92-839c-d56b4703e45b,
16609,4,0,28,2021-02-11 08:46:00.000,230002,,2021-02-11 08:48:24.419,2021-02-11 08:48:24.418,28,1.2222222,20.3,1.04,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 08:46:59.999,774baa56-efd8-7f24-2235-50310052a69c,
29063,4,0,51,2021-02-11 09:34:00.000,230002,,2021-02-11 09:34:50.284,2021-02-11 09:34:06.489,51,1.3171165,38.28,1.8,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 09:34:59.999,97e47d6e-6b5e-e71e-12eb-efd81f85dda2,
5529,4,0,12,2021-02-11 16:02:00.000,230002,,2021-02-11 16:07:25.362,2021-02-11 16:07:25.362,12,1.7777778,9.83,0.32,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 16:02:59.999,8af29d55-9de4-002c-ee3c-bf2be0da632b,
44559,4,0,68,2021-02-11 11:22:00.000,,,2021-02-11 11:27:51.216,2021-02-11 11:27:51.216,68,1.111111,49.51,2.58,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:23:00.000,82ddeb0f-cf43-4f79-98ef-cb70fdeb183e,
60000,4,0,105,2021-02-11 16:00:00.000,,,2021-02-11 16:11:38.369,2021-02-11 16:11:38.369,106,1.3376667,80.26,4.24,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 16:01:00.000,ccbd8764-cf46-413b-9715-257a81da3308,
9957,4,0,16,2021-02-11 11:21:00.000,230002,,2021-02-11 11:28:24.362,2021-02-11 11:28:24.361,16,1.1388888,11.34,0.6,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:21:59.999,6fa6f6a6-7080-710d-a054-fa758fa96496,
14373,4,12,20,2021-02-11 16:12:00.000,230002,,2021-02-11 16:14:14.429,2021-02-11 16:14:14.429,37,2.2222223,31.94,1.95,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 16:12:59.999,3a17ab6c-393f-6989-e6d8-d5a675054823,
22276,4,0,46,2021-02-11 11:28:00.000,230002,,2021-02-11 11:31:42.308,2021-02-11 11:28:24.454,46,1.5769788,35.13,1.65,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:28:59.999,a5b8f897-3cce-e683-ad7e-631fd92e9149,
56436,4,0,92,2021-02-11 16:18:00.000,230002,,2021-02-11 16:19:23.330,2021-02-11 16:18:24.393,92,1.1772625,66.44,3.26,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 16:18:59.999,9e6b669a-4aa0-ee79-cb1b-053332ce81b3,
6363,4,0,10,2021-02-11 12:00:00.000,230002,,2021-02-11 12:05:16.255,2021-02-11 12:05:16.254,10,1.1111112,7.07,0.38,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 12:00:59.999,449935b5-bd79-8879-64e4-fa3db2787848,
9017,4,0,14,2021-02-11 16:19:00.000,,,2021-02-11 16:23:35.535,2021-02-11 16:23:35.535,14,1.1388888,10.27,0.56,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 16:20:00.000,93fee10b-9111-4526-930a-7a5b73740c5c,
19864,4,5,43,2021-02-11 11:06:00.000,230002,,2021-02-11 11:14:53.431,2021-02-11 11:14:53.430,45,1.5555556,30.9,1.72,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:06:59.999,86d22a6b-da7d-a194-d85b-19f2b8f0bd47,
60000,4,0,109,2021-02-11 16:42:00.000,,,2021-02-11 16:45:09.361,2021-02-11 16:45:09.361,109,1.3780001,82.68,4.23,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 16:43:00.000,711e78c7-8f01-493e-9b2d-aa98459e40c2,
60000,4,0,91,2021-02-11 11:24:00.000,,,2021-02-11 11:27:51.363,2021-02-11 11:27:51.363,91,1.1031667,66.19,3.64,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:25:00.000,272a7fb2-3522-4988-b21b-3f3e35e60cc9,
9710,4,0,14,2021-02-11 16:46:00.000,230002,,2021-02-11 16:46:31.335,2021-02-11 16:46:31.335,14,1.0277778,9.98,0.51,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 16:46:59.999,b25be09a-9bb4-9eb0-6306-3b79da6df8df,
57485,4,0,91,2021-02-11 11:23:00.000,230002,,2021-02-11 11:28:24.393,2021-02-11 11:28:24.393,91,1.1388888,65.47,3.45,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:23:59.999,60d20524-cf2a-a287-8bae-beb836e0625c,
60000,4,0,99,2021-02-11 17:06:00.000,,,2021-02-11 17:09:28.604,2021-02-11 17:09:28.604,99,1.2228334,73.37,3.96,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 17:07:00.000,0153c19a-6dec-4334-9395-341122780e0b,
5053,4,2,10,2021-02-11 17:09:00.000,230002,,2021-02-11 17:15:00.115,2021-02-11 17:15:00.115,12,2.2222223,11.23,0.64,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 17:09:59.999,674fd445-c199-9a02-d9cb-346be4664878,
14833,4,0,22,2021-02-11 11:28:00.000,,,2021-02-11 11:35:03.312,2021-02-11 11:35:03.312,22,1.0833334,16.07,0.85,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 11:29:00.000,3ccd4795-f3c3-4a4e-9320-af19a7365f75,
19777,4,0,35,2021-02-11 12:02:00.000,230002,,2021-02-11 12:05:16.269,2021-02-11 12:05:16.268,35,1.3333334,26.37,1.29,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 12:02:59.999,165b8d45-fb51-fe48-7f58-38e4102f023a,
14220,4,0,25,2021-02-11 11:22:00.000,230002,,2021-02-11 11:28:24.369,2021-02-11 11:28:24.368,25,1.2777778,18.17,0.88,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:22:59.999,f0508f9e-952d-4772-b8a0-9232b0d80398,
19503,4,0,32,2021-02-11 11:31:00.000,230002,,2021-02-11 11:31:45.291,2021-02-11 11:31:42.317,32,1.1961704,23.329,1.17,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 11:31:59.999,22efc6cf-2119-9252-f1c8-bdb2f86de63f,
11982,4,3,22,2021-02-11 12:01:00.000,230002,,2021-02-11 12:05:16.263,2021-02-11 12:05:16.262,25,1.6666666,19.97,1.14,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 12:01:59.999,c3f3be95-1ff9-1354-db0e-c63e01f8d65d,
6880,4,0,7,2021-02-11 11:59:00.000,,,2021-02-11 12:15:03.184,2021-02-11 12:15:03.184,11,1.2222222,8.41,0.39,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 12:00:00.000,dbb12e4a-50e1-48a0-af57-d809594bc6d0,
9506,4,0,12,2021-02-11 17:20:00.000,,,2021-02-11 17:35:03.202,2021-02-11 17:35:03.202,12,0.88888884,8.45,0.46,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 17:21:00.000,8c3f5819-b3b6-40e5-869d-6dbad92c43bf,
19202,4,0,32,2021-02-11 18:01:00.000,230002,,2021-02-11 18:02:08.343,2021-02-11 18:02:08.343,32,1.2222222,23.47,1.18,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 18:01:59.999,0f040c80-0d17-1f94-c0e5-2105614ca42f,
32306,4,0,59,2021-02-11 12:11:00.000,,,2021-02-11 12:15:36.109,2021-02-11 12:15:36.109,59,1.3888888,44.87,2.11,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-02-11 12:12:00.000,60848f49-b539-490e-bf90-e2f9d6c71027,
2344,4,0,4,2021-02-11 12:14:00.000,230002,,2021-02-11 12:14:52.129,2021-02-11 12:14:52.129,4,1.25,2.93,0.15,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 12:14:59.999,2acb8d6d-2881-1180-77cb-669e785c1ec4,
6095,4,0,10,2021-02-11 18:11:00.000,230002,,2021-02-11 18:11:26.119,2021-02-11 18:11:26.119,10,1.2222222,7.45,0.31,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-02-11 18:11:59.999,9be53409-1321-de16-fe46-56a174b8704d,
