com.samsung.shealth.tracker.pedometer_day_summary,6156001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
13869,d65b625b-cf2c-42d5-8f95-975127ebd45e.binning_data.json,7854014,6000,218,2020-06-30 21:51:07.512,com.sec.android.app.shealth,2020-06-30 02:16:27.582,,3.4166667,10356.544,504.91,13651,ltHsc2Rtmp,com.sec.android.app.shealth,0,d65b625b-cf2c-42d5-8f95-975127ebd45e.achievement.json,d65b625b-cf2c-42d5-8f95-975127ebd45e,1593475200000,
5251,0a5e9e87-202f-449e-8211-06a182a8ee48.binning_data.json,3236870,6000,25,2020-04-26 22:55:03.363,com.sec.android.app.shealth,2020-04-25 23:15:04.302,0a5e9e87-202f-449e-8211-06a182a8ee48.source_info.json,1.1638994,3767.392,225.819,5226,VfS0qUERdZ,com.sec.android.app.shealth,0,0a5e9e87-202f-449e-8211-06a182a8ee48.achievement.json,0a5e9e87-202f-449e-8211-06a182a8ee48,1587859200000,
365,b554f17c-d1d5-4c63-9423-d0dc6da20064.binning_data.json,221304,6000,0,2020-08-03 03:50:24.555,com.sec.android.app.shealth,2020-08-02 16:50:54.695,,2.5555558,269.05,13.67,365,ltHsc2Rtmp,com.sec.android.app.shealth,0,b554f17c-d1d5-4c63-9423-d0dc6da20064.achievement.json,b554f17c-d1d5-4c63-9423-d0dc6da20064,1596326400000,
5263,d51f4d90-a549-4a1b-8faf-472bd71665d4.binning_data.json,3475366,6000,0,2020-08-06 22:00:00.841,com.sec.android.app.shealth,2020-08-06 22:00:00.841,,2.138889,3747.42,208.5,5263,F5JW66Upzd,com.sec.android.app.shealth,0,d51f4d90-a549-4a1b-8faf-472bd71665d4.achievement.json,d51f4d90-a549-4a1b-8faf-472bd71665d4,1596672000000,
8117,05aa4fb1-b10c-48e6-b406-eda570f9f8c7.binning_data.json,4636052,6000,115,2020-07-03 07:13:38.775,com.sec.android.app.shealth,2020-07-02 09:52:43.553,,2.9166667,6000.47,291.66,8002,ltHsc2Rtmp,com.sec.android.app.shealth,0,05aa4fb1-b10c-48e6-b406-eda570f9f8c7.achievement.json,05aa4fb1-b10c-48e6-b406-eda570f9f8c7,1593648000000,
6279,11339c33-06cd-4692-be6d-372af261dfd3.binning_data.json,3570822,6000,89,2020-08-05 06:59:15.970,com.sec.android.app.shealth,2020-08-04 04:07:13.293,,3.1944444,4650.231,231.82,6190,ltHsc2Rtmp,com.sec.android.app.shealth,0,11339c33-06cd-4692-be6d-372af261dfd3.achievement.json,11339c33-06cd-4692-be6d-372af261dfd3,1596499200000,
10111,428c524e-0b67-4d3a-94f2-1ab197514ed8.binning_data.json,6093066,6000,108,2020-07-03 07:13:37.258,com.sec.android.app.shealth,2020-07-02 06:38:50.042,428c524e-0b67-4d3a-94f2-1ab197514ed8.source_info.json,1.2175807,7418.8,391.78,10003,VfS0qUERdZ,com.sec.android.app.shealth,0,428c524e-0b67-4d3a-94f2-1ab197514ed8.achievement.json,428c524e-0b67-4d3a-94f2-1ab197514ed8,1593648000000,
2531,d0f16dd9-b185-46ce-a080-c806e11af722.binning_data.json,1509603,6000,74,2020-04-28 21:55:05.319,com.sec.android.app.shealth,2020-04-28 01:30:26.837,d0f16dd9-b185-46ce-a080-c806e11af722.source_info.json,1.2490873,1885.627,97.429,2457,VfS0qUERdZ,com.sec.android.app.shealth,0,d0f16dd9-b185-46ce-a080-c806e11af722.achievement.json,d0f16dd9-b185-46ce-a080-c806e11af722,1588032000000,
4031,473bd5dc-425b-4442-91dc-d61db0f95a48.binning_data.json,2404258,6000,29,2020-05-12 11:38:01.786,com.sec.android.app.shealth,2020-05-08 01:19:33.372,473bd5dc-425b-4442-91dc-d61db0f95a48.source_info.json,1.2351334,2969.58,153.19,4002,VfS0qUERdZ,com.sec.android.app.shealth,0,473bd5dc-425b-4442-91dc-d61db0f95a48.achievement.json,473bd5dc-425b-4442-91dc-d61db0f95a48,1588896000000,
4476,d59783f8-ae86-4a7c-bde4-3364e8e6a149.binning_data.json,2872298,6000,0,2020-08-08 22:00:08.232,com.sec.android.app.shealth,2020-08-08 22:00:08.232,,1.6388887,3220.6,176.37,4476,F5JW66Upzd,com.sec.android.app.shealth,0,d59783f8-ae86-4a7c-bde4-3364e8e6a149.achievement.json,d59783f8-ae86-4a7c-bde4-3364e8e6a149,1596844800000,
11670,0a7ba5ba-bce6-4baa-b8e9-247b4b2e8fbe.binning_data.json,6960284,6000,78,2020-07-05 03:24:03.828,com.sec.android.app.shealth,2020-07-04 03:16:05.546,0a7ba5ba-bce6-4baa-b8e9-247b4b2e8fbe.source_info.json,1.2258452,8532.231,447.13,11592,VfS0qUERdZ,com.sec.android.app.shealth,0,0a7ba5ba-bce6-4baa-b8e9-247b4b2e8fbe.achievement.json,0a7ba5ba-bce6-4baa-b8e9-247b4b2e8fbe,1593820800000,
7042,8539a009-f34b-45a7-82e0-fb8ccf673b78.binning_data.json,4178593,6000,61,2020-07-05 03:24:05.467,com.sec.android.app.shealth,2020-07-04 03:16:07.260,,2.75,5144.651,257.76,6981,ltHsc2Rtmp,com.sec.android.app.shealth,0,8539a009-f34b-45a7-82e0-fb8ccf673b78.achievement.json,8539a009-f34b-45a7-82e0-fb8ccf673b78,1593820800000,
5668,d618fb77-2e6f-4987-b2da-74e50e666b9c.binning_data.json,3203682,6000,97,2020-08-07 03:55:07.006,com.sec.android.app.shealth,2020-08-06 07:44:17.696,,6.9444447,4225.229,211.42,5571,ltHsc2Rtmp,com.sec.android.app.shealth,0,d618fb77-2e6f-4987-b2da-74e50e666b9c.achievement.json,d618fb77-2e6f-4987-b2da-74e50e666b9c,1596672000000,
2892,6d5ad170-90ed-4389-8467-216f4f5f574e.binning_data.json,1708976,6000,30,2020-05-12 11:38:01.587,com.sec.android.app.shealth,2020-05-11 01:15:16.610,6d5ad170-90ed-4389-8467-216f4f5f574e.source_info.json,1.2453533,2128.28,111.17,2862,VfS0qUERdZ,com.sec.android.app.shealth,0,6d5ad170-90ed-4389-8467-216f4f5f574e.achievement.json,6d5ad170-90ed-4389-8467-216f4f5f574e,1589155200000,
5768,4f82eb9f-b0ee-4851-96cf-0dd6691b08fa.binning_data.json,3333054,6000,26,2020-07-07 03:18:32.895,com.sec.android.app.shealth,2020-07-06 10:57:29.641,,2.9045448,4216.09,207.11,5742,ltHsc2Rtmp,com.sec.android.app.shealth,0,4f82eb9f-b0ee-4851-96cf-0dd6691b08fa.achievement.json,4f82eb9f-b0ee-4851-96cf-0dd6691b08fa,1593993600000,
3608,89c04bd5-edf0-4b47-8fef-7b67abd91bde.binning_data.json,2081465,6000,42,2020-04-30 23:20:04.133,com.sec.android.app.shealth,2020-04-30 00:54:25.213,89c04bd5-edf0-4b47-8fef-7b67abd91bde.source_info.json,1.3041066,2714.4531,135.721,3566,VfS0qUERdZ,com.sec.android.app.shealth,0,89c04bd5-edf0-4b47-8fef-7b67abd91bde.achievement.json,89c04bd5-edf0-4b47-8fef-7b67abd91bde,1588204800000,
9889,6ff4fd55-f92f-4d42-a58c-510dc6efee9a.binning_data.json,5606858,6000,1,2020-08-10 22:34:13.896,com.sec.android.app.shealth,2020-08-10 22:34:13.896,,1.6944444,7231.91,376.8,9888,F5JW66Upzd,com.sec.android.app.shealth,2244,6ff4fd55-f92f-4d42-a58c-510dc6efee9a.achievement.json,6ff4fd55-f92f-4d42-a58c-510dc6efee9a,1597017600000,
8215,952bfa6a-79ae-4b87-b3f2-4218d5c08cc4.binning_data.json,4719360,6000,112,2020-07-09 03:21:00.058,com.sec.android.app.shealth,2020-07-08 03:20:56.103,,2.7222223,6088.53,302.24,8103,ltHsc2Rtmp,com.sec.android.app.shealth,0,952bfa6a-79ae-4b87-b3f2-4218d5c08cc4.achievement.json,952bfa6a-79ae-4b87-b3f2-4218d5c08cc4,1594166400000,
8714,1ee1759f-fb4a-40d8-b3b3-3542965bd9dd.binning_data.json,5134049,6000,21,2020-07-07 03:18:31.542,com.sec.android.app.shealth,2020-07-06 07:17:47.202,1ee1759f-fb4a-40d8-b3b3-3542965bd9dd.source_info.json,1.2390393,6361.29,326.32,8693,VfS0qUERdZ,com.sec.android.app.shealth,0,1ee1759f-fb4a-40d8-b3b3-3542965bd9dd.achievement.json,1ee1759f-fb4a-40d8-b3b3-3542965bd9dd,1593993600000,
7376,c7a3af54-0317-4378-be97-c94c769e996c.binning_data.json,4251659,6000,71,2020-08-09 00:09:17.234,com.sec.android.app.shealth,2020-08-08 10:48:38.251,,2.522557,5392.909,272.07,7305,ltHsc2Rtmp,com.sec.android.app.shealth,0,c7a3af54-0317-4378-be97-c94c769e996c.achievement.json,c7a3af54-0317-4378-be97-c94c769e996c,1596844800000,
9977,8b72d4d2-8835-45b4-830d-4cc7369c93df.binning_data.json,5724167,6000,105,2020-05-12 11:38:02.859,com.sec.android.app.shealth,2020-05-12 11:38:02.859,,4.277778,7384.25,356.71,9872,ltHsc2Rtmp,com.sec.android.app.shealth,0,8b72d4d2-8835-45b4-830d-4cc7369c93df.achievement.json,8b72d4d2-8835-45b4-830d-4cc7369c93df,1589068800000,
10385,c8f35117-ec13-4d16-8212-b3082fbc20b4.binning_data.json,5845574,6000,41,2020-08-11 04:03:43.125,com.sec.android.app.shealth,2020-08-10 03:15:06.564,,3.1111114,7634.867,375.97,10344,ltHsc2Rtmp,com.sec.android.app.shealth,0,c8f35117-ec13-4d16-8212-b3082fbc20b4.achievement.json,c8f35117-ec13-4d16-8212-b3082fbc20b4,1597017600000,
7893,e6934585-7d8d-4483-aa12-46d2aeb2afbd.binning_data.json,4501300,6000,42,2020-05-02 22:55:03.862,com.sec.android.app.shealth,2020-05-02 01:30:13.189,e6934585-7d8d-4483-aa12-46d2aeb2afbd.source_info.json,1.3086361,5890.565,305.642,7851,VfS0qUERdZ,com.sec.android.app.shealth,0,e6934585-7d8d-4483-aa12-46d2aeb2afbd.achievement.json,e6934585-7d8d-4483-aa12-46d2aeb2afbd,1588377600000,
7333,bc284553-6d0b-4d89-b8ef-0cb9be3f195c.binning_data.json,4173793,6000,63,2020-07-10 21:47:24.174,com.sec.android.app.shealth,2020-07-10 09:18:08.438,,2.4722226,5339.298,267.83,7270,ltHsc2Rtmp,com.sec.android.app.shealth,0,bc284553-6d0b-4d89-b8ef-0cb9be3f195c.achievement.json,bc284553-6d0b-4d89-b8ef-0cb9be3f195c,1594339200000,
1684,6baeefbe-4b04-4be1-b5ec-9475a338d09e.binning_data.json,999846,6000,0,2020-05-13 22:00:00.608,com.sec.android.app.shealth,2020-05-13 22:00:00.608,,1.6111112,1230.0499,65.38,1684,F5JW66Upzd,com.sec.android.app.shealth,0,6baeefbe-4b04-4be1-b5ec-9475a338d09e.achievement.json,6baeefbe-4b04-4be1-b5ec-9475a338d09e,1589328000000,
8507,e3f2ab16-9808-4342-ab9e-55a6b63cb188.binning_data.json,4965725,6000,0,2020-08-12 22:00:01.883,com.sec.android.app.shealth,2020-08-12 22:00:01.883,,1.5555155,6274.56,336.40997,8507,F5JW66Upzd,com.sec.android.app.shealth,4465,e3f2ab16-9808-4342-ab9e-55a6b63cb188.achievement.json,e3f2ab16-9808-4342-ab9e-55a6b63cb188,1597190400000,
12414,0cfa138c-1b0f-4ae1-a47c-5efec1797813.binning_data.json,7149077,6000,96,2020-07-09 03:20:58.775,com.sec.android.app.shealth,2020-07-08 03:20:54.273,0cfa138c-1b0f-4ae1-a47c-5efec1797813.source_info.json,1.2831881,9173.611,470.44,12318,VfS0qUERdZ,com.sec.android.app.shealth,0,0cfa138c-1b0f-4ae1-a47c-5efec1797813.achievement.json,0cfa138c-1b0f-4ae1-a47c-5efec1797813,1594166400000,
13041,b0ddfa04-f1f2-4f19-990d-5adeda26fe2a.binning_data.json,7404415,6000,46,2020-08-13 03:22:46.116,com.sec.android.app.shealth,2020-08-12 02:57:50.151,,2.6666665,9583.438,465.21,12995,ltHsc2Rtmp,com.sec.android.app.shealth,0,b0ddfa04-f1f2-4f19-990d-5adeda26fe2a.achievement.json,b0ddfa04-f1f2-4f19-990d-5adeda26fe2a,1597190400000,
6860,67243c98-2b4c-474d-b14a-aea0f1f40668.binning_data.json,4117877,6000,68,2020-05-04 23:35:02.361,com.sec.android.app.shealth,2020-05-04 01:35:03.924,67243c98-2b4c-474d-b14a-aea0f1f40668.source_info.json,1.236324,5091.031,262.539,6792,VfS0qUERdZ,com.sec.android.app.shealth,0,67243c98-2b4c-474d-b14a-aea0f1f40668.achievement.json,67243c98-2b4c-474d-b14a-aea0f1f40668,1588550400000,
2881,8ec781dd-fdf9-4f3c-bad6-d6146e8f1be2.binning_data.json,1725875,6000,0,2020-05-15 22:00:00.643,com.sec.android.app.shealth,2020-05-15 22:00:00.643,,1.6954116,2086.12,110.42,2881,F5JW66Upzd,com.sec.android.app.shealth,0,8ec781dd-fdf9-4f3c-bad6-d6146e8f1be2.achievement.json,8ec781dd-fdf9-4f3c-bad6-d6146e8f1be2,1589500800000,
6728,2327ea42-946e-47c1-8bda-47400f7ab8d0.binning_data.json,3764675,6000,94,2020-07-13 00:55:06.630,com.sec.android.app.shealth,2020-07-12 03:32:36.435,,3.0277777,4943.323,248.3,6634,ltHsc2Rtmp,com.sec.android.app.shealth,0,2327ea42-946e-47c1-8bda-47400f7ab8d0.achievement.json,2327ea42-946e-47c1-8bda-47400f7ab8d0,1594512000000,
9008,8569e48c-c9db-4cee-bcc2-90727a2e2654.binning_data.json,5238785,6000,45,2020-08-15 03:43:29.365,com.sec.android.app.shealth,2020-08-14 00:15:05.470,,3.333333,6632.472,324.27,8963,ltHsc2Rtmp,com.sec.android.app.shealth,0,8569e48c-c9db-4cee-bcc2-90727a2e2654.achievement.json,8569e48c-c9db-4cee-bcc2-90727a2e2654,1597363200000,
7344,27e28ce9-d894-44ba-9a78-188dfbae2753.binning_data.json,4518564,6000,1,2020-08-15 03:43:24.134,com.sec.android.app.shealth,2020-08-15 03:43:24.134,,2.5277774,5363.9897,285.38,7343,F5JW66Upzd,com.sec.android.app.shealth,0,27e28ce9-d894-44ba-9a78-188dfbae2753.achievement.json,27e28ce9-d894-44ba-9a78-188dfbae2753,1597363200000,
9220,5403875a-2e89-4436-be8c-c3bfa9bef0ea.binning_data.json,5394175,6000,63,2020-07-10 21:47:21.998,com.sec.android.app.shealth,2020-07-10 07:56:37.094,5403875a-2e89-4436-be8c-c3bfa9bef0ea.source_info.json,1.242139,6700.316,349.15,9157,VfS0qUERdZ,com.sec.android.app.shealth,0,5403875a-2e89-4436-be8c-c3bfa9bef0ea.achievement.json,5403875a-2e89-4436-be8c-c3bfa9bef0ea,1594339200000,
12269,b0bfafec-1a3c-44d7-8b8e-51eb168d5857.binning_data.json,7126652,6000,246,2020-07-15 03:27:46.711,com.sec.android.app.shealth,2020-07-13 23:15:03.490,,3.057098,9068.893,453.34,12023,ltHsc2Rtmp,com.sec.android.app.shealth,0,b0bfafec-1a3c-44d7-8b8e-51eb168d5857.achievement.json,b0bfafec-1a3c-44d7-8b8e-51eb168d5857,1594684800000,
6360,f8b45626-7d0c-40e9-b843-d3ce2a21d670.binning_data.json,3851742,6000,0,2020-08-16 22:00:01.984,com.sec.android.app.shealth,2020-08-16 22:00:01.984,,1.6388887,4688.13,244.42,6360,F5JW66Upzd,com.sec.android.app.shealth,0,f8b45626-7d0c-40e9-b843-d3ce2a21d670.achievement.json,f8b45626-7d0c-40e9-b843-d3ce2a21d670,1597536000000,
9501,c82961a6-8742-4e67-9494-a2045c57d1ed.binning_data.json,5463696,6000,81,2020-08-17 00:15:11.232,com.sec.android.app.shealth,2020-08-16 03:02:44.616,,3.8611112,7072.66,346.43,9420,ltHsc2Rtmp,com.sec.android.app.shealth,0,c82961a6-8742-4e67-9494-a2045c57d1ed.achievement.json,c82961a6-8742-4e67-9494-a2045c57d1ed,1597536000000,
4160,42a7d75c-96fb-49bd-adb5-8b5202c76798.binning_data.json,2620809,6000,0,2020-05-17 22:00:00.740,com.sec.android.app.shealth,2020-05-17 22:00:00.740,,1.9722222,3031.34,159.87,4160,F5JW66Upzd,com.sec.android.app.shealth,0,42a7d75c-96fb-49bd-adb5-8b5202c76798.achievement.json,42a7d75c-96fb-49bd-adb5-8b5202c76798,1589673600000,
10362,401f1ee7-6c0b-464f-8ec0-773aec026386.binning_data.json,6301308,6000,252,2020-05-12 11:38:02.003,com.sec.android.app.shealth,2020-05-06 01:26:02.064,401f1ee7-6c0b-464f-8ec0-773aec026386.source_info.json,1.2108912,7630.2,416.543,10110,VfS0qUERdZ,com.sec.android.app.shealth,0,401f1ee7-6c0b-464f-8ec0-773aec026386.achievement.json,401f1ee7-6c0b-464f-8ec0-773aec026386,1588723200000,
6434,b0c8006a-b31f-4ae1-a463-3c87c1735293.binning_data.json,3811231,6000,3,2020-08-18 22:00:02.063,com.sec.android.app.shealth,2020-08-18 22:00:02.063,,1.4636664,4723.42,241.03,6431,F5JW66Upzd,com.sec.android.app.shealth,2242,b0c8006a-b31f-4ae1-a463-3c87c1735293.achievement.json,b0c8006a-b31f-4ae1-a463-3c87c1735293,1597708800000,
6857,e402662b-ed10-4e4b-ae55-34d7c3c636ac.binning_data.json,3892140,6000,70,2020-07-16 21:42:31.129,com.sec.android.app.shealth,2020-07-16 05:55:05.812,,3.2632108,5030.944,253.49,6787,ltHsc2Rtmp,com.sec.android.app.shealth,0,e402662b-ed10-4e4b-ae55-34d7c3c636ac.achievement.json,e402662b-ed10-4e4b-ae55-34d7c3c636ac,1594857600000,
1034,71dcb67f-1733-4795-9dce-91efc9f0e93d.binning_data.json,593308,6000,9,2020-08-18 23:55:07.676,com.sec.android.app.shealth,2020-08-18 19:16:04.274,,2.0833333,753.27,38.75,1025,ltHsc2Rtmp,com.sec.android.app.shealth,0,71dcb67f-1733-4795-9dce-91efc9f0e93d.achievement.json,71dcb67f-1733-4795-9dce-91efc9f0e93d,1597708800000,
4608,a0e12085-abb2-469d-92f6-0186d9e12da3.binning_data.json,3069908,6000,0,2020-05-19 22:00:01.729,com.sec.android.app.shealth,2020-05-19 22:00:01.729,,1.8055556,3255.0,186.87,4608,F5JW66Upzd,com.sec.android.app.shealth,0,a0e12085-abb2-469d-92f6-0186d9e12da3.achievement.json,a0e12085-abb2-469d-92f6-0186d9e12da3,1589846400000,
10588,3a03e914-accb-4e77-bbb6-0d7d9a49e0ef.binning_data.json,6377774,6000,86,2020-07-13 00:55:03.778,com.sec.android.app.shealth,2020-07-12 03:32:34.383,3a03e914-accb-4e77-bbb6-0d7d9a49e0ef.source_info.json,1.2074691,7700.965,412.73,10502,VfS0qUERdZ,com.sec.android.app.shealth,0,3a03e914-accb-4e77-bbb6-0d7d9a49e0ef.achievement.json,3a03e914-accb-4e77-bbb6-0d7d9a49e0ef,1594512000000,
7424,a2dd8533-b89c-4479-ab93-c364fda30e98.binning_data.json,4186326,6000,84,2020-07-19 03:34:35.766,com.sec.android.app.shealth,2020-07-18 03:38:51.511,,6.194445,5428.273,275.9,7340,ltHsc2Rtmp,com.sec.android.app.shealth,0,a2dd8533-b89c-4479-ab93-c364fda30e98.achievement.json,a2dd8533-b89c-4479-ab93-c364fda30e98,1595030400000,
3197,38e6f496-62c7-4508-b77d-1ba318e6cc37.binning_data.json,1980035,6000,1,2020-05-08 22:00:00.771,com.sec.android.app.shealth,2020-05-08 22:00:00.771,,3.2991567,2324.12,122.979996,3196,F5JW66Upzd,com.sec.android.app.shealth,0,38e6f496-62c7-4508-b77d-1ba318e6cc37.achievement.json,38e6f496-62c7-4508-b77d-1ba318e6cc37,1588896000000,
6151,414b5c57-0820-4ef6-af8f-732824d03739.binning_data.json,3461472,6000,158,2020-08-21 09:04:39.291,com.sec.android.app.shealth,2020-08-20 03:13:45.506,,3.25,4594.428,229.52,5993,ltHsc2Rtmp,com.sec.android.app.shealth,0,414b5c57-0820-4ef6-af8f-732824d03739.achievement.json,414b5c57-0820-4ef6-af8f-732824d03739,1597881600000,
6374,39f95ca7-61d6-4e5a-82f4-44ca3c88c5d0.binning_data.json,3975827,6000,0,2020-08-20 22:00:02.109,com.sec.android.app.shealth,2020-08-20 22:00:02.109,,1.5619613,4565.07,260.68,6374,F5JW66Upzd,com.sec.android.app.shealth,0,39f95ca7-61d6-4e5a-82f4-44ca3c88c5d0.achievement.json,39f95ca7-61d6-4e5a-82f4-44ca3c88c5d0,1597881600000,
7580,506093f8-1a6c-44d0-a3bd-5d4bfc063ad9.binning_data.json,4416587,6000,0,2020-05-21 22:00:00.784,com.sec.android.app.shealth,2020-05-21 22:00:00.784,,1.5555557,5644.44,300.51,7580,F5JW66Upzd,com.sec.android.app.shealth,6204,506093f8-1a6c-44d0-a3bd-5d4bfc063ad9.achievement.json,506093f8-1a6c-44d0-a3bd-5d4bfc063ad9,1590019200000,
926,79463dce-9494-48f2-9074-830568da5ad3.binning_data.json,522095,6000,25,2020-08-22 10:22:41.609,com.sec.android.app.shealth,2020-08-22 04:26:47.180,,2.8055553,692.48,34.47,901,ltHsc2Rtmp,com.sec.android.app.shealth,0,79463dce-9494-48f2-9074-830568da5ad3.achievement.json,79463dce-9494-48f2-9074-830568da5ad3,1598054400000,
3964,d3def7ae-78d5-4810-8de1-e5dc7a906acc.binning_data.json,2212402,6000,27,2020-07-20 21:40:06.038,com.sec.android.app.shealth,2020-07-20 03:26:51.685,,2.5555558,2902.02,145.25,3937,ltHsc2Rtmp,com.sec.android.app.shealth,0,d3def7ae-78d5-4810-8de1-e5dc7a906acc.achievement.json,d3def7ae-78d5-4810-8de1-e5dc7a906acc,1595203200000,
1177,8fa9c090-60dc-4c16-9254-8150c4a86681.binning_data.json,762026,6000,0,2020-05-11 22:00:00.780,com.sec.android.app.shealth,2020-05-11 22:00:00.780,,1.8333335,859.39996,44.46,1177,F5JW66Upzd,com.sec.android.app.shealth,0,8fa9c090-60dc-4c16-9254-8150c4a86681.achievement.json,8fa9c090-60dc-4c16-9254-8150c4a86681,1589155200000,
1276,a72862c0-faee-4c39-9635-789be8801de0.binning_data.json,866694,6000,0,2020-05-23 22:00:01.735,com.sec.android.app.shealth,2020-05-23 22:00:01.735,,1.4166666,926.39,48.61,1276,F5JW66Upzd,com.sec.android.app.shealth,0,a72862c0-faee-4c39-9635-789be8801de0.achievement.json,a72862c0-faee-4c39-9635-789be8801de0,1590192000000,
14465,5970939b-9d0e-4971-9a84-6942e1763fbd.binning_data.json,8617428,6000,242,2020-07-15 03:27:45.098,com.sec.android.app.shealth,2020-07-13 23:15:00.828,5970939b-9d0e-4971-9a84-6942e1763fbd.source_info.json,1.2366002,10656.314,554.86,14223,VfS0qUERdZ,com.sec.android.app.shealth,0,5970939b-9d0e-4971-9a84-6942e1763fbd.achievement.json,5970939b-9d0e-4971-9a84-6942e1763fbd,1594684800000,
7356,79c5d7e0-50ba-4eb2-b223-a949a78a33d6.binning_data.json,4465420,6000,3,2020-08-22 22:00:00.996,com.sec.android.app.shealth,2020-08-22 22:00:00.996,,2.3888886,5384.09,290.28998,7353,F5JW66Upzd,com.sec.android.app.shealth,0,79c5d7e0-50ba-4eb2-b223-a949a78a33d6.achievement.json,79c5d7e0-50ba-4eb2-b223-a949a78a33d6,1598054400000,
6579,e0d6ac5e-6841-4fd3-86df-df7dd5bc35b5.binning_data.json,3664298,6000,116,2020-08-25 22:00:10.213,com.sec.android.app.shealth,2020-08-24 14:35:07.702,,1.3325638,4882.911,243.52,6463,ltHsc2Rtmp,com.sec.android.app.shealth,0,e0d6ac5e-6841-4fd3-86df-df7dd5bc35b5.achievement.json,e0d6ac5e-6841-4fd3-86df-df7dd5bc35b5,1598227200000,
6317,3a2df005-4c1f-4116-8162-466d38753976.binning_data.json,3655430,6000,79,2020-07-23 03:43:05.862,com.sec.android.app.shealth,2020-07-22 03:38:12.215,,3.0555556,4625.278,233.66,6238,ltHsc2Rtmp,com.sec.android.app.shealth,0,3a2df005-4c1f-4116-8162-466d38753976.achievement.json,3a2df005-4c1f-4116-8162-466d38753976,1595376000000,
2343,37b0afec-a72a-4cfa-a815-231311d66c3a.binning_data.json,1353870,6000,30,2020-05-12 11:38:02.886,com.sec.android.app.shealth,2020-05-12 11:38:02.886,,2.7222223,1721.46,90.65,2313,ltHsc2Rtmp,com.sec.android.app.shealth,0,37b0afec-a72a-4cfa-a815-231311d66c3a.achievement.json,37b0afec-a72a-4cfa-a815-231311d66c3a,1589155200000,
6618,d9a41ec6-a8ca-42ec-8342-5f95d4b8b0dc.binning_data.json,4113766,6000,1,2020-08-24 22:00:01.279,com.sec.android.app.shealth,2020-08-24 22:00:01.279,,1.5277778,4796.64,260.53998,6617,F5JW66Upzd,com.sec.android.app.shealth,0,d9a41ec6-a8ca-42ec-8342-5f95d4b8b0dc.achievement.json,d9a41ec6-a8ca-42ec-8342-5f95d4b8b0dc,1598227200000,
8617,cae0d02b-65f6-4198-bf56-e94c2ab1e608.binning_data.json,5324192,6000,0,2020-08-26 22:00:01.698,com.sec.android.app.shealth,2020-08-26 22:00:01.698,,1.1693134,6225.65,339.98,8617,F5JW66Upzd,com.sec.android.app.shealth,0,cae0d02b-65f6-4198-bf56-e94c2ab1e608.achievement.json,cae0d02b-65f6-4198-bf56-e94c2ab1e608,1598400000000,
3760,f06c166d-8558-49dc-9b79-fd981b353a78.binning_data.json,2198556,6000,0,2020-05-25 22:00:00.841,com.sec.android.app.shealth,2020-05-25 22:00:00.841,,1.6944444,2731.07,144.05,3760,F5JW66Upzd,com.sec.android.app.shealth,0,f06c166d-8558-49dc-9b79-fd981b353a78.achievement.json,f06c166d-8558-49dc-9b79-fd981b353a78,1590364800000,
12966,7552f3a7-e515-4d84-bfde-de2509f8f82b.binning_data.json,7519933,6000,56,2020-07-25 10:46:38.872,com.sec.android.app.shealth,2020-07-24 03:42:35.935,,3.2777774,9450.743,469.84,12910,ltHsc2Rtmp,com.sec.android.app.shealth,0,7552f3a7-e515-4d84-bfde-de2509f8f82b.achievement.json,7552f3a7-e515-4d84-bfde-de2509f8f82b,1595548800000,
11792,517a72f1-b277-4b2d-8910-bd07305416d1.binning_data.json,7260746,6000,71,2020-07-16 21:42:29.021,com.sec.android.app.shealth,2020-07-16 03:24:30.360,517a72f1-b277-4b2d-8910-bd07305416d1.source_info.json,1.1779015,8552.444,460.31,11721,VfS0qUERdZ,com.sec.android.app.shealth,0,517a72f1-b277-4b2d-8910-bd07305416d1.achievement.json,517a72f1-b277-4b2d-8910-bd07305416d1,1594857600000,
3177,032c68e5-dd32-40c9-aa97-3431c09f2f48.binning_data.json,1933214,6000,0,2020-08-28 22:00:32.148,com.sec.android.app.shealth,2020-08-28 22:00:32.148,,1.1860764,2292.94,121.28,3177,F5JW66Upzd,com.sec.android.app.shealth,0,032c68e5-dd32-40c9-aa97-3431c09f2f48.achievement.json,032c68e5-dd32-40c9-aa97-3431c09f2f48,1598572800000,
7228,111574d1-baaa-4f4a-90e7-c61e2d04503a.binning_data.json,4533760,6000,0,2020-05-27 22:00:00.898,com.sec.android.app.shealth,2020-05-27 22:00:00.898,,1.6388887,5284.03,278.98,7228,F5JW66Upzd,com.sec.android.app.shealth,0,111574d1-baaa-4f4a-90e7-c61e2d04503a.achievement.json,111574d1-baaa-4f4a-90e7-c61e2d04503a,1590537600000,
