com.samsung.shealth.rewards,6156001,4
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2020-12-10 23:00:00.000,,100003,,2020-12-11 23:00:02.704,2020-12-11 23:00:02.704,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":10603}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-12-10 23:00:00.000,94fd1ecf-7517-4d22-9736-c4066638324b,1,
,2020-04-13 07:06:00.000,,,,2021-03-17 07:17:20.258,2021-03-17 07:17:20.258,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,9,F5JW66Upzd,com.sec.android.app.shealth,Sleep.Goal,2020-04-12 21:18:00.000,9723ec71-5fb8-40ee-8e97-dccd60d921bd,0,
,2020-09-25 22:00:00.000,,100003,,2020-10-10 09:33:32.041,2020-09-26 14:42:29.012,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":8194}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-09-25 22:00:00.000,78b1c8a7-6dd3-4039-bf86-0c9c51ae6792,1,
,2021-02-22 23:00:00.000,,100003,,2021-02-27 23:00:07.857,2021-02-27 23:00:07.857,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":13445}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-22 23:00:00.000,8df71344-fedf-401e-8398-b36eb3e966f0,1,
,2021-01-03 23:00:00.000,,2399999,,2021-01-09 23:00:10.290,2021-01-04 23:00:04.688,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":6176}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-03 23:00:00.000,abdd9c38-4971-4ef5-9509-b724cfbcbed1,1,
,2020-04-12 06:29:00.000,,,,2021-03-17 07:17:20.259,2021-03-17 07:17:20.259,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,8,F5JW66Upzd,com.sec.android.app.shealth,Sleep.Goal,2020-04-11 20:50:00.000,426c8ea2-a25d-4dd1-81d6-d17c06089809,0,
,2021-02-19 23:00:00.000,,100003,,2021-02-28 10:34:53.392,2021-02-28 10:34:53.392,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,e32ec68b-33ec-4ad8-99ab-86282da41e34,1,
,2020-09-25 22:00:00.000,,2399999,,2020-10-01 22:00:03.246,2020-09-26 22:00:04.289,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":7017}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-09-25 22:00:00.000,27945e6d-2ad0-4471-8232-26218ac93133,1,
,2020-12-10 23:00:00.000,,2399999,,2020-12-16 23:00:06.663,2020-12-11 23:00:03.217,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":9250}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-12-10 23:00:00.000,711f5920-fabd-406b-b54f-9e06eec1bab0,1,
,2020-04-08 06:06:00.000,,,,2021-03-17 07:17:20.259,2021-03-17 07:17:20.259,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,7,F5JW66Upzd,com.sec.android.app.shealth,Sleep.Goal,2020-04-07 20:48:00.000,403dfcd0-0ca8-4f91-aa2b-3d777dadd119,0,
,2021-02-19 23:00:00.000,,100003,,2021-02-28 14:23:31.160,2021-02-28 14:23:31.160,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,c678cb2b-dce5-4804-b119-05ff83da6785,1,
,2021-01-04 23:00:00.000,,100003,,2021-01-31 04:02:51.544,2021-01-05 11:15:05.171,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":11098}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-04 23:00:00.000,5028f4c3-45c3-4b15-b0a4-e31606417437,1,
,2020-04-06 01:35:00.000,,,,2021-03-17 07:17:20.259,2021-03-17 07:17:20.259,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,6,F5JW66Upzd,com.sec.android.app.shealth,Sleep.Goal,2020-04-05 21:22:00.000,e1735b25-ebf9-46f4-8c29-6bc41f4a050e,0,
,2020-09-27 22:00:00.000,,100003,,2020-10-10 09:33:31.507,2020-09-28 14:12:07.507,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":8637}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-09-27 22:00:00.000,b32ea86c-2b31-4d94-881c-28fdd9d6080b,1,
,2020-12-09 23:00:00.000,,100003,,2020-12-11 23:00:06.048,2020-12-11 23:00:06.048,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":10528}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-12-09 23:00:00.000,30b33183-d4a5-4316-8d9e-3035dd889b0c,1,
,2021-02-19 23:00:00.000,,100003,,2021-02-28 21:11:32.445,2021-02-28 21:11:32.445,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,602c8057-be39-414a-af16-369a6e147eb8,1,
,2020-04-05 06:58:00.000,,,,2021-03-17 07:17:20.259,2021-03-17 07:17:20.259,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,5,F5JW66Upzd,com.sec.android.app.shealth,Sleep.Goal,2020-04-04 20:56:00.000,6bd81ba6-8422-44dc-9bd6-79ccd35af2ab,0,
,2021-01-04 23:00:00.000,,2399999,,2021-01-10 23:00:06.516,2021-01-05 23:00:04.137,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":10511}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-04 23:00:00.000,b75a949e-f13b-4527-9c70-b5d2de31f804,1,
,2020-09-27 22:00:00.000,,2399999,,2020-10-03 22:00:28.359,2020-09-28 22:00:04.516,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":6652}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-09-27 22:00:00.000,dcdd11f3-daee-4038-a09b-3625eb0c00bb,1,
,2021-02-22 23:00:00.000,,100003,,2021-02-28 23:00:05.122,2021-02-28 23:00:05.122,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":13445}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-22 23:00:00.000,c3976f90-6319-4dfd-8be5-a3a33bfdf56e,1,
,2020-04-04 07:14:00.000,,,,2021-03-17 07:17:20.259,2021-03-17 07:17:20.259,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,4,F5JW66Upzd,com.sec.android.app.shealth,Sleep.Goal,2020-04-03 20:55:00.000,5a473049-f1fd-445c-952c-b42a235eb819,0,
,2021-01-04 23:00:00.000,,100003,,2021-01-06 23:00:03.001,2021-01-06 23:00:03.001,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":11098}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-04 23:00:00.000,50196f7e-3bb3-4629-8d29-7cfa225ddd3d,1,
,2020-09-29 22:00:00.000,,100003,,2020-10-10 09:33:31.373,2020-09-30 18:02:33.203,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":6967}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-09-29 22:00:00.000,d1588010-4590-420d-93d9-a234d7e05dcf,1,
,2020-04-03 04:06:00.000,,,,2021-03-17 07:17:20.259,2021-03-17 07:17:20.259,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,3,F5JW66Upzd,com.sec.android.app.shealth,Sleep.Goal,2020-04-02 20:53:00.000,a1698db5-c702-41e2-9be5-7bc6af6533aa,0,
,2021-02-22 23:00:00.000,,100003,,2021-02-28 23:00:29.469,2021-02-28 23:00:29.469,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":13445}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-22 23:00:00.000,fbb2a635-4bf7-4156-abe9-a0398a57367d,1,
,2020-04-02 07:45:00.000,,,,2021-03-17 07:17:20.260,2021-03-17 07:17:20.260,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0200,2,F5JW66Upzd,com.sec.android.app.shealth,Sleep.Goal,2020-04-01 21:15:00.000,b4836570-fd6f-43cd-b1fb-1580fdd2b205,0,
,2021-02-28 23:00:00.000,,100003,,2021-03-17 20:15:04.197,2021-03-01 13:46:00.515,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":8926}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-28 23:00:00.000,b060a38a-b30f-44fd-a2c4-a90ec1e2b7fc,1,
,2020-12-11 23:00:00.000,,100003,,2020-12-31 23:51:41.123,2020-12-12 11:51:26.824,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":13047}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-12-11 23:00:00.000,f118dc6c-4363-44ad-9413-91dc61890c1d,1,
,2020-09-30 22:00:00.000,,100003,,2020-10-10 09:33:30.926,2020-10-01 12:35:08.524,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":9317}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-09-30 22:00:00.000,c35229f5-721d-4fae-8f6c-99898fa3e8ba,1,
,2021-01-07 23:00:00.000,,100003,,2021-02-04 20:29:19.774,2021-01-08 18:54:13.388,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":6261}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-07 23:00:00.000,88373d9a-5f00-418d-8417-fa6e2e3a024c,1,
,2020-03-26 06:53:00.000,,,,2021-03-17 07:17:20.260,2021-03-17 07:17:20.260,,,goal_sleep_TYPE_GOAL_DAILY_BED_TIME,UTC+0100,1,F5JW66Upzd,com.sec.android.app.shealth,Sleep.Goal,2020-03-25 22:13:00.000,87232ac3-fe6a-480b-895e-479211b0fab5,0,
,2021-02-28 23:00:00.000,,2399999,,2021-03-06 23:00:17.747,2021-03-01 23:00:05.511,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":7117}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-28 23:00:00.000,db6f88df-d107-4ffd-b591-28f3daf72a9a,1,
,2020-09-30 22:00:00.000,,10009,,2020-10-06 22:00:05.748,2020-10-01 22:00:01.481,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":6326}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-09-30 22:00:00.000,1213f676-70bf-4adb-950f-a5ed4c680f52,1,
,2021-01-08 23:00:00.000,,100003,,2021-02-05 16:14:54.965,2021-01-09 16:35:01.867,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":7473}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-08 23:00:00.000,6e892a2b-8641-4300-b320-82e16971975c,1,
,2021-01-14 05:46:00.000,,,,2021-03-17 07:17:20.260,2021-03-17 07:17:20.260,,,goal_sleep_TYPE_GOAL_MOST_SOUND_SLEEP,UTC+0100,91.3722,F5JW66Upzd,com.sec.android.app.shealth,Sleep.Goal,2021-01-13 21:51:00.000,bd27fcd5-0a8d-41dc-b4e9-feeff97329bc,1,
,2021-03-01 23:00:00.000,,100003,,2021-03-17 20:15:03.947,2021-03-02 17:07:13.013,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":7012}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-03-01 23:00:00.000,fc9b1586-d7b6-41f7-92f9-d00d871f9b28,1,
,2020-12-11 23:00:00.000,,10009,,2020-12-17 23:00:04.357,2020-12-12 23:00:01.214,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":6177}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-12-11 23:00:00.000,76e68c81-69c8-4311-a4c0-940fb781672c,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-17 14:05:53.285,2021-03-17 14:05:53.285,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,cb63d667-3a84-4205-a915-09bbc7f0b6fc,1,
,2021-02-27 23:00:00.000,,10009,,2021-03-05 23:00:05.644,2021-02-28 23:00:02.291,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":6828}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-27 23:00:00.000,1d368e09-dec7-4ace-837a-89ae25350c59,1,
,2021-01-08 23:00:00.000,,2399999,,2021-01-14 23:00:06.660,2021-01-09 23:00:03.797,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":6537}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-08 23:00:00.000,a12d5d69-c1c6-42f1-9347-464e34a06f83,1,
,2020-09-30 22:00:00.000,,2399999,,2020-10-06 22:00:11.488,2020-10-01 22:00:03.285,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":7222}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-09-30 22:00:00.000,4f4c20a1-c9ed-4408-b43b-799901e1bc8a,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-17 20:15:06.950,2021-03-17 20:15:06.950,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,ae2963f3-d2d3-4a6e-984b-2a873d50aabc,1,
,2021-02-27 23:00:00.000,,2399999,,2021-03-05 23:00:07.150,2021-02-28 23:00:14.734,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":7578}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-27 23:00:00.000,6fea0ba9-54fd-462d-b18b-ee665dd25d7d,1,
,2020-12-09 23:00:00.000,,100003,,2020-12-12 23:00:02.349,2020-12-12 23:00:02.349,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":10528}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-12-09 23:00:00.000,d35cfb3d-99ab-469a-886f-bf5478a40f6b,1,
,2021-01-10 23:00:00.000,,100003,,2021-02-07 21:24:23.726,2021-01-11 14:14:07.868,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":9253}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-10 23:00:00.000,5d949da3-e1c2-447e-8e1d-76cf34beb52c,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-01 05:59:06.092,2021-03-01 05:59:06.092,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,3ad9e389-4633-4a75-95b1-69f4d1abc101,1,
,2020-10-01 22:00:00.000,,100003,,2020-10-10 09:33:30.560,2020-10-02 14:14:00.838,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":8610}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-10-01 22:00:00.000,0a44b60a-f93b-4370-bd52-736ec5e894c4,1,
,2021-03-02 23:00:00.000,,100003,,2021-03-17 20:15:03.999,2021-03-03 12:06:14.233,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":10051}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-03-02 23:00:00.000,cfed3c3f-0198-460e-a97a-a5b26daa6f24,1,
,2021-02-28 23:00:00.000,,10009,,2021-03-06 23:00:13.727,2021-03-01 23:00:02.056,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":6633}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-28 23:00:00.000,1e6f170f-8c51-4df5-aada-e910e0c75b76,1,
,2021-01-10 23:00:00.000,,10009,,2021-01-16 23:00:09.495,2021-01-11 23:00:01.594,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":6340}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-10 23:00:00.000,31ad71c5-136e-45f5-a6c7-98ed5e802e4a,1,
,2020-12-11 23:00:00.000,,100003,,2020-12-12 23:00:02.572,2020-12-12 23:00:02.572,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":13047}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-12-11 23:00:00.000,897c0e01-a9cd-4856-8358-a7674220e9a2,1,
,2020-10-01 22:00:00.000,,10009,,2020-10-07 22:00:04.896,2020-10-02 22:00:01.433,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":6037}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-10-01 22:00:00.000,d7028190-9a8f-405c-affb-8cf2f6252e7b,1,
,2021-03-02 23:00:00.000,,100003,,2021-03-03 23:00:05.037,2021-03-03 23:00:05.037,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":10051}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-03-02 23:00:00.000,0f19084a-4301-4ca7-9aa3-8f1341ab2bf5,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-02 11:09:30.723,2021-03-02 11:09:30.723,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,2ce991b6-57cd-451e-b374-bfeacb64605b,1,
,2021-01-10 23:00:00.000,,2399999,,2021-01-16 23:00:31.467,2021-01-11 23:00:03.305,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":7923}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-10 23:00:00.000,d761d649-a0d3-4f3d-8d7c-42697e9c1778,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-04 07:23:17.266,2021-03-04 07:23:17.266,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,b4195cd0-ddd8-4bf9-a6c6-e04bbbb85ee4,1,
,2020-10-01 22:00:00.000,,2399999,,2020-10-07 22:00:29.765,2020-10-02 22:00:03.409,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":6416}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-10-01 22:00:00.000,05ca1330-bb39-419a-94b8-1092ad3ef589,1,
,2020-12-11 23:00:00.000,,2399999,,2020-12-17 23:00:06.237,2020-12-12 23:00:02.945,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":11866}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-12-11 23:00:00.000,a66a0827-536d-4392-9b55-bcd07cb01b26,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-03 11:02:20.364,2021-03-03 11:02:20.364,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,31b67817-bd7f-46bc-90eb-e05ca943cb84,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-04 10:05:50.791,2021-03-04 10:05:50.791,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,7b14143f-a4f0-447b-aad2-aa7bafd9b981,1,
,2021-01-11 23:00:00.000,,100003,,2021-02-08 09:26:08.911,2021-01-12 14:55:59.468,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":8217}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-11 23:00:00.000,88543754-7620-420e-b12d-4bc4c4131d2d,1,
,2020-10-02 22:00:00.000,,100003,,2020-10-10 09:33:30.602,2020-10-03 15:32:30.071,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":8220}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-10-02 22:00:00.000,3f169126-3799-4edc-a04d-3c812d6f1148,1,
,2021-03-02 23:00:00.000,,10009,,2021-03-08 23:04:51.635,2021-03-03 23:00:02.221,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":8249}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-03-02 23:00:00.000,3820c09e-70c2-45f7-8cea-463d81184569,1,
,2021-03-03 23:00:00.000,,100003,,2021-03-17 20:15:03.815,2021-03-04 19:31:11.962,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":6351}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-03-03 23:00:00.000,a54c011a-b712-4158-82f2-ff4411bb9631,1,
,2020-12-09 23:00:00.000,,100003,,2020-12-12 23:00:05.302,2020-12-12 23:00:05.302,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":10528}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-12-09 23:00:00.000,278b41ca-c577-473b-a7dc-603aaee84777,1,
,2021-03-02 23:00:00.000,,2399999,,2021-03-08 23:04:54.612,2021-03-03 23:00:16.574,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":7677}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-03-02 23:00:00.000,40d155a4-a658-4c8e-b82f-800c921d3102,1,
,2021-03-04 23:00:00.000,,100003,,2021-03-17 20:15:01.757,2021-03-05 14:12:40.173,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":9184}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-03-04 23:00:00.000,b1290a12-32c2-40a4-8fb3-ee01285c6a7e,1,
,2020-10-02 22:00:00.000,,2399999,,2020-10-08 22:01:08.445,2020-10-03 22:00:03.380,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":6757}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-10-02 22:00:00.000,13b10098-e888-46d0-8668-7acfdc72347e,1,
,2021-01-11 23:00:00.000,,10009,,2021-01-17 23:01:11.310,2021-01-12 23:00:01.499,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":7014}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-11 23:00:00.000,2728e11e-d7a7-40f4-a99b-5d72dec5c501,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-04 09:49:53.738,2021-03-04 09:49:53.738,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,59129162-e558-49a2-a14c-50848481ec2a,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-05 21:38:27.937,2021-03-05 21:38:27.937,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,bf329661-e12a-4098-a08a-90d5e4ac68db,1,
,2020-12-10 23:00:00.000,,100003,,2020-12-12 23:00:05.334,2020-12-12 23:00:05.334,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":10603}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-12-10 23:00:00.000,937e73b6-5f05-4669-aaf5-c7e3bf543a67,1,
,2020-10-03 22:00:00.000,,100003,,2020-10-10 09:33:30.360,2020-10-04 10:55:17.504,,,tracker_pedometer_reward_target_achieved,UTC+0200,"{""mTarget"":6000,""mValue"":8844}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2020-10-03 22:00:00.000,d197820f-2109-40ad-9846-75a7c64af357,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-04 16:01:46.035,2021-03-04 16:01:46.035,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,ebbd7dc9-8a3a-43d6-9f17-41a0ed78d02b,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-08 06:51:18.212,2021-03-08 06:51:18.212,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,3fe9dbd6-78d3-44fd-8cf4-90bcc2d40fe7,1,
,2021-01-13 23:00:00.000,,100003,,2021-02-08 09:26:08.784,2021-01-14 19:05:44.676,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":6361}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-01-13 23:00:00.000,64165951-09b3-4d33-aca9-1cda763ee9a3,1,
,2021-02-19 23:00:00.000,,100003,,2021-03-04 21:13:57.224,2021-03-04 21:13:57.224,,,tracker_pedometer_reward_most_walking_day,UTC+0100,"{""mTarget"":-1,""mValue"":18722}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-02-19 23:00:00.000,d81036c3-1863-40e0-97c4-fb08393c1a52,1,
,2021-03-07 23:00:00.000,,10009,,2021-03-13 23:00:07.278,2021-03-08 23:04:41.953,,,tracker_pedometer_reward_target_achieved,UTC+0100,"{""mTarget"":6000,""mValue"":6203}",F5JW66Upzd,com.sec.android.app.shealth,tracker.pedometer,2021-03-07 23:00:00.000,03f6eee0-9b0c-479b-8fc4-c6ef8f5ee218,1,
