com.samsung.shealth.step_daily_trend,6156001,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
0b734d5d-6a25-4422-9af3-33eb111f88f5.binning_data.json,2020-12-31 22:00:24.408,2020-12-31 05:35:03.737,com.sec.android.app.shealth,-2,12621,1.2678711,9282.795,466.26,VfS0qUERdZ,com.sec.android.app.shealth,0b734d5d-6a25-4422-9af3-33eb111f88f5,1609372800000,
6b09c89d-0e06-4305-ad10-f3cace13e034.binning_data.json,2021-03-04 23:00:05.560,2021-03-04 23:00:05.560,com.sec.android.app.shealth,23,4459,1.2727008,3316.883,160.279,ltHsc2Rtmp,com.sec.android.app.shealth,6b09c89d-0e06-4305-ad10-f3cace13e034,1614816000000,
549435d0-aab9-40c9-afd7-5ee902a4f4f3.binning_data.json,2021-01-30 23:00:02.224,2021-01-30 23:00:02.224,com.sec.android.app.shealth,0,3261,1.165727,2332.41,123.869995,F5JW66Upzd,com.sec.android.app.shealth,549435d0-aab9-40c9-afd7-5ee902a4f4f3,1611964800000,
19b1a55a-e99d-4510-bf7c-6b62e6fbb7ac.binning_data.json,2020-12-31 23:51:35.220,2020-12-31 23:51:35.220,com.sec.android.app.shealth,0,6071,1.1848669,4386.0,241.26,F5JW66Upzd,com.sec.android.app.shealth,19b1a55a-e99d-4510-bf7c-6b62e6fbb7ac,1609372800000,
ce58dfb8-51f3-43da-baac-e66b36ab3cc9.binning_data.json,2021-03-05 21:55:02.055,2021-03-05 02:17:18.652,com.sec.android.app.shealth,-2,9184,1.2059896,6710.712,356.211,VfS0qUERdZ,com.sec.android.app.shealth,ce58dfb8-51f3-43da-baac-e66b36ab3cc9,1614902400000,
e02b22ab-e819-4263-a6f8-64a8b8529e96.binning_data.json,2021-03-05 23:00:02.135,2021-03-05 23:00:02.135,com.sec.android.app.shealth,0,6670,1.1505224,4811.66,262.95,F5JW66Upzd,com.sec.android.app.shealth,e02b22ab-e819-4263-a6f8-64a8b8529e96,1614902400000,
135be50a-e8a8-4226-b866-1b60cb6db2fd.binning_data.json,2021-01-31 23:00:05.086,2021-01-30 23:00:03.815,com.sec.android.app.shealth,23,5008,1.3364978,3693.37,184.98,ltHsc2Rtmp,com.sec.android.app.shealth,135be50a-e8a8-4226-b866-1b60cb6db2fd,1611964800000,
db01fce2-fb66-46ed-973d-b763d1d5c95f.binning_data.json,2021-01-01 21:35:06.745,2020-12-31 23:51:35.828,com.sec.android.app.shealth,-2,5368,1.2577679,3959.307,198.962,VfS0qUERdZ,com.sec.android.app.shealth,db01fce2-fb66-46ed-973d-b763d1d5c95f,1609459200000,
03d40782-d42f-47de-ae2e-96b7bad0bca7.binning_data.json,2021-03-05 23:00:04.683,2021-03-05 23:00:04.683,com.sec.android.app.shealth,23,5822,1.2414048,4281.18,216.041,ltHsc2Rtmp,com.sec.android.app.shealth,03d40782-d42f-47de-ae2e-96b7bad0bca7,1614902400000,
ae28d1de-d925-417d-ad87-1857c73b0ddb.binning_data.json,2021-01-01 23:00:04.981,2020-12-31 23:51:43.569,com.sec.android.app.shealth,23,4745,1.2881577,3514.559,170.141,ltHsc2Rtmp,com.sec.android.app.shealth,ae28d1de-d925-417d-ad87-1857c73b0ddb,1609459200000,
4be8fd8e-694f-4083-8563-001fc29ef5ba.binning_data.json,2021-02-01 09:08:34.198,2021-01-31 04:02:47.113,com.sec.android.app.shealth,-2,10151,1.2251196,7365.25,390.1,VfS0qUERdZ,com.sec.android.app.shealth,4be8fd8e-694f-4083-8563-001fc29ef5ba,1612051200000,
4d47f621-49e6-4b46-9a14-5ddc4d7771a1.binning_data.json,2021-03-07 00:15:15.335,2021-03-06 04:29:16.925,com.sec.android.app.shealth,-2,6523,1.1901417,4730.22,254.35,VfS0qUERdZ,com.sec.android.app.shealth,4d47f621-49e6-4b46-9a14-5ddc4d7771a1,1614988800000,
833622f5-9400-4bd6-9307-2aae26a13f83.binning_data.json,2020-12-31 23:51:43.681,2020-12-31 23:51:43.681,com.sec.android.app.shealth,23,10972,1.2942455,8078.311,390.669,ltHsc2Rtmp,com.sec.android.app.shealth,833622f5-9400-4bd6-9307-2aae26a13f83,1609372800000,
f42339ab-b8d5-4b84-b163-26f06ea1b32b.binning_data.json,2021-01-31 23:00:02.711,2021-01-31 23:00:02.711,com.sec.android.app.shealth,0,7873,1.1910614,5668.72,315.8,F5JW66Upzd,com.sec.android.app.shealth,f42339ab-b8d5-4b84-b163-26f06ea1b32b,1612051200000,
26b50ce8-b6cc-425e-9375-d35f6ded6ae3.binning_data.json,2021-03-06 23:00:02.120,2021-03-06 23:00:02.120,com.sec.android.app.shealth,0,4957,1.1651677,3570.35,198.16,F5JW66Upzd,com.sec.android.app.shealth,26b50ce8-b6cc-425e-9375-d35f6ded6ae3,1614988800000,
192ea1fb-47c6-4c39-8302-1a4c690bd3ca.binning_data.json,2021-02-01 23:00:04.006,2021-01-31 23:00:05.118,com.sec.android.app.shealth,23,8464,1.2500954,6150.472,304.15,ltHsc2Rtmp,com.sec.android.app.shealth,192ea1fb-47c6-4c39-8302-1a4c690bd3ca,1612051200000,
5c5e40ec-3521-4fe3-be3e-a763df958905.binning_data.json,2021-01-01 23:00:02.674,2021-01-01 23:00:02.674,com.sec.android.app.shealth,0,2337,1.1840844,1704.07,90.59,F5JW66Upzd,com.sec.android.app.shealth,5c5e40ec-3521-4fe3-be3e-a763df958905,1609459200000,
cd92b56a-c6df-43e6-9d72-2aea6e2b6a20.binning_data.json,2021-03-07 23:00:05.272,2021-03-06 23:00:05.745,com.sec.android.app.shealth,23,3509,1.2183986,2571.61,127.62,ltHsc2Rtmp,com.sec.android.app.shealth,cd92b56a-c6df-43e6-9d72-2aea6e2b6a20,1614988800000,
7ff49865-999e-4afd-8e14-9104427a5bc1.binning_data.json,2021-02-01 21:55:05.168,2021-02-01 07:55:31.541,com.sec.android.app.shealth,-2,7714,1.2208978,5568.129,291.679,VfS0qUERdZ,com.sec.android.app.shealth,7ff49865-999e-4afd-8e14-9104427a5bc1,1612137600000,
05547820-8482-4878-b8e9-a1232fe23106.binning_data.json,2021-01-02 22:35:03.642,2021-01-02 00:56:57.284,com.sec.android.app.shealth,-2,8932,1.2965386,6640.549,338.59,VfS0qUERdZ,com.sec.android.app.shealth,05547820-8482-4878-b8e9-a1232fe23106,1609545600000,
af7fb52d-14dd-4e35-b88c-18ca8efe31c6.binning_data.json,2021-02-01 23:00:01.764,2021-02-01 23:00:01.764,com.sec.android.app.shealth,0,5269,1.162238,3757.83,210.63,F5JW66Upzd,com.sec.android.app.shealth,af7fb52d-14dd-4e35-b88c-18ca8efe31c6,1612137600000,
0a1ac916-86c3-41ac-b114-dca1569da99f.binning_data.json,2021-03-07 20:58:18.640,2021-03-07 02:57:52.833,com.sec.android.app.shealth,-2,4330,1.2962911,3233.308,164.18001,VfS0qUERdZ,com.sec.android.app.shealth,0a1ac916-86c3-41ac-b114-dca1569da99f,1615075200000,
68e504bd-a352-4f7c-ba7a-3814790e6c33.binning_data.json,2021-01-02 23:00:01.577,2021-01-02 23:00:01.577,com.sec.android.app.shealth,0,5700,1.2167047,4150.68,217.45,F5JW66Upzd,com.sec.android.app.shealth,68e504bd-a352-4f7c-ba7a-3814790e6c33,1609545600000,
bf51c54a-1278-4747-8fa8-0ecf188392e8.binning_data.json,2021-03-07 23:00:02.459,2021-03-07 23:00:02.459,com.sec.android.app.shealth,0,1578,1.1418998,1131.05,60.37,F5JW66Upzd,com.sec.android.app.shealth,bf51c54a-1278-4747-8fa8-0ecf188392e8,1615075200000,
88e9a4de-4f87-4d3b-b157-15fc974f2995.binning_data.json,2021-01-02 23:00:03.547,2021-01-02 23:00:03.547,com.sec.android.app.shealth,23,7282,1.3254255,5408.925,269.33,ltHsc2Rtmp,com.sec.android.app.shealth,88e9a4de-4f87-4d3b-b157-15fc974f2995,1609545600000,
615b2971-abb1-4c81-a284-37eee3fcdf66.binning_data.json,2021-02-01 23:00:03.970,2021-02-01 23:00:03.970,com.sec.android.app.shealth,23,6681,1.2475358,4833.212,243.669,ltHsc2Rtmp,com.sec.android.app.shealth,615b2971-abb1-4c81-a284-37eee3fcdf66,1612137600000,
68320389-b7cc-4912-9699-8574f209388d.binning_data.json,2021-03-07 23:00:05.284,2021-03-07 23:00:05.284,com.sec.android.app.shealth,23,3901,1.3044432,2921.41,145.82,ltHsc2Rtmp,com.sec.android.app.shealth,68320389-b7cc-4912-9699-8574f209388d,1615075200000,
8b67b3d4-efca-48c2-a5ce-2dade2f1f664.binning_data.json,2021-01-03 21:15:04.581,2021-01-03 02:21:07.701,com.sec.android.app.shealth,-2,4261,1.2820463,3102.33,163.99,VfS0qUERdZ,com.sec.android.app.shealth,8b67b3d4-efca-48c2-a5ce-2dade2f1f664,1609632000000,
3704cd8b-8edc-48f0-a026-a0b642a75235.binning_data.json,2021-02-02 21:53:08.582,2021-02-02 05:00:57.189,com.sec.android.app.shealth,-2,7004,1.2938771,5163.57,279.88,VfS0qUERdZ,com.sec.android.app.shealth,3704cd8b-8edc-48f0-a026-a0b642a75235,1612224000000,
3278fca5-97b3-48fd-b086-fb762c6745c4.binning_data.json,2021-01-03 23:00:01.511,2021-01-03 23:00:01.511,com.sec.android.app.shealth,0,2681,1.2094672,1916.99,104.88,F5JW66Upzd,com.sec.android.app.shealth,3278fca5-97b3-48fd-b086-fb762c6745c4,1609632000000,
8501e632-ec26-483f-ad14-711ecae1c107.binning_data.json,2021-03-08 20:23:40.708,2021-03-08 01:28:30.608,com.sec.android.app.shealth,-2,8960,1.2399732,6537.952,340.61,VfS0qUERdZ,com.sec.android.app.shealth,8501e632-ec26-483f-ad14-711ecae1c107,1615161600000,
5c9cbc01-5f00-49c6-a499-84dfb1f2f6fe.binning_data.json,2021-02-02 23:00:04.853,2021-02-02 23:00:04.853,com.sec.android.app.shealth,0,4443,1.2275348,3190.99,184.13,F5JW66Upzd,com.sec.android.app.shealth,5c9cbc01-5f00-49c6-a499-84dfb1f2f6fe,1612224000000,
445e8a16-dfb6-49f3-936b-b5016a873a25.binning_data.json,2021-03-08 23:04:42.120,2021-03-08 23:04:42.120,com.sec.android.app.shealth,0,6203,1.1972783,4478.15,244.14,F5JW66Upzd,com.sec.android.app.shealth,445e8a16-dfb6-49f3-936b-b5016a873a25,1615161600000,
186a0f32-4e90-49cc-bf42-6bd2090faa58.binning_data.json,2021-01-03 23:00:03.805,2021-01-03 23:00:03.805,com.sec.android.app.shealth,23,3531,1.3319656,2582.02,131.6,ltHsc2Rtmp,com.sec.android.app.shealth,186a0f32-4e90-49cc-bf42-6bd2090faa58,1609632000000,
0032eff3-92c3-4571-ab45-9899c98df940.binning_data.json,2021-02-02 23:00:07.057,2021-02-02 23:00:07.057,com.sec.android.app.shealth,23,6209,1.3068601,4595.863,229.01,ltHsc2Rtmp,com.sec.android.app.shealth,0032eff3-92c3-4571-ab45-9899c98df940,1612224000000,
176cf0b5-4bfb-431d-9d9c-4005ae88adff.binning_data.json,2021-03-08 23:04:45.338,2021-03-08 23:04:45.338,com.sec.android.app.shealth,23,6757,1.2924483,4988.579,244.56,ltHsc2Rtmp,com.sec.android.app.shealth,176cf0b5-4bfb-431d-9d9c-4005ae88adff,1615161600000,
21135226-c5e3-4c7d-839b-3cfa1a445e0a.binning_data.json,2021-01-04 21:15:02.802,2021-01-04 07:09:23.285,com.sec.android.app.shealth,-2,6803,1.2393047,4980.37,254.13,VfS0qUERdZ,com.sec.android.app.shealth,21135226-c5e3-4c7d-839b-3cfa1a445e0a,1609718400000,
8eb209c4-85be-48aa-b2ea-940301f78a5b.binning_data.json,2021-03-09 21:15:04.950,2021-03-09 05:48:24.811,com.sec.android.app.shealth,-2,7195,1.1977233,5250.448,275.86,VfS0qUERdZ,com.sec.android.app.shealth,8eb209c4-85be-48aa-b2ea-940301f78a5b,1615248000000,
0c90e75f-ed24-4cc5-9c50-6cde9c275555.binning_data.json,2021-02-03 21:55:03.329,2021-02-02 23:45:01.369,com.sec.android.app.shealth,-2,8667,1.2393261,6343.179,332.35,VfS0qUERdZ,com.sec.android.app.shealth,0c90e75f-ed24-4cc5-9c50-6cde9c275555,1612310400000,
d6d09eb6-645e-48af-8a82-ad65de2fe7ad.binning_data.json,2021-01-04 23:00:02.441,2021-01-04 23:00:02.441,com.sec.android.app.shealth,0,3602,1.1720413,2622.9,138.52,F5JW66Upzd,com.sec.android.app.shealth,d6d09eb6-645e-48af-8a82-ad65de2fe7ad,1609718400000,
b38da374-60b5-4abc-acb9-7cec0d34297b.binning_data.json,2021-03-09 23:00:02.234,2021-03-09 23:00:02.234,com.sec.android.app.shealth,0,4439,1.1209083,3173.28,173.96,F5JW66Upzd,com.sec.android.app.shealth,b38da374-60b5-4abc-acb9-7cec0d34297b,1615248000000,
c590855d-a3f9-4c88-97d6-e1648468e24f.binning_data.json,2021-01-04 23:00:04.806,2021-01-04 23:00:04.806,com.sec.android.app.shealth,23,6176,1.2624141,4532.57,225.33,ltHsc2Rtmp,com.sec.android.app.shealth,c590855d-a3f9-4c88-97d6-e1648468e24f,1609718400000,
f685e180-cbe4-4a4f-a0b8-34ec9c558266.binning_data.json,2021-02-03 23:00:01.991,2021-02-03 23:00:01.991,com.sec.android.app.shealth,0,6481,1.2047018,4705.94,255.39,F5JW66Upzd,com.sec.android.app.shealth,f685e180-cbe4-4a4f-a0b8-34ec9c558266,1612310400000,
3cd147bb-3bde-4d75-952c-82411b1bb9bb.binning_data.json,2021-01-05 21:35:02.790,2021-01-05 05:29:29.622,com.sec.android.app.shealth,-2,11098,1.2776495,8167.201,409.21,VfS0qUERdZ,com.sec.android.app.shealth,3cd147bb-3bde-4d75-952c-82411b1bb9bb,1609804800000,
f9585212-fce0-4ee3-8946-a1807de3c3b2.binning_data.json,2021-03-09 23:00:05.983,2021-03-09 23:00:05.983,com.sec.android.app.shealth,23,4188,1.2824768,3119.107,155.53,ltHsc2Rtmp,com.sec.android.app.shealth,f9585212-fce0-4ee3-8946-a1807de3c3b2,1615248000000,
0e6d10b1-f0f2-4056-a279-8809bba31ffa.binning_data.json,2021-01-05 23:00:01.619,2021-01-05 23:00:01.619,com.sec.android.app.shealth,0,4568,1.1928383,3311.52,180.59999,F5JW66Upzd,com.sec.android.app.shealth,0e6d10b1-f0f2-4056-a279-8809bba31ffa,1609804800000,
a5fb1135-aa43-4dc8-b56d-43fc07fbc7e4.binning_data.json,2021-02-03 23:00:04.198,2021-02-03 23:00:04.198,com.sec.android.app.shealth,23,7823,1.2475361,5710.798,284.89,ltHsc2Rtmp,com.sec.android.app.shealth,a5fb1135-aa43-4dc8-b56d-43fc07fbc7e4,1612310400000,
4ce2085b-76ec-4b35-bc4b-49e0a367cb93.binning_data.json,2021-03-10 21:35:05.018,2021-03-10 00:10:39.147,com.sec.android.app.shealth,-2,15288,1.2282776,11251.91,588.24,VfS0qUERdZ,com.sec.android.app.shealth,4ce2085b-76ec-4b35-bc4b-49e0a367cb93,1615334400000,
c43dc201-2fa8-4d1b-ac76-2bd3be163900.binning_data.json,2021-01-05 23:00:04.271,2021-01-05 23:00:04.271,com.sec.android.app.shealth,23,10511,1.2913059,7728.321,377.49,ltHsc2Rtmp,com.sec.android.app.shealth,c43dc201-2fa8-4d1b-ac76-2bd3be163900,1609804800000,
34268a47-5e62-49b4-81f4-fdcfafbe5ab6.binning_data.json,2021-02-04 21:18:44.803,2021-02-04 01:52:27.998,com.sec.android.app.shealth,-2,7179,1.2455145,5243.312,278.049,VfS0qUERdZ,com.sec.android.app.shealth,34268a47-5e62-49b4-81f4-fdcfafbe5ab6,1612396800000,
a3ff515d-149e-4042-8674-fa9d7174cf64.binning_data.json,2021-01-06 22:46:13.414,2021-01-06 00:57:09.964,com.sec.android.app.shealth,-2,5215,1.2265563,3807.77,194.73,VfS0qUERdZ,com.sec.android.app.shealth,a3ff515d-149e-4042-8674-fa9d7174cf64,1609891200000,
305ae506-2e83-4c2f-a2ba-f2fe69efd570.binning_data.json,2021-03-10 23:00:02.449,2021-03-10 23:00:02.449,com.sec.android.app.shealth,0,13813,1.2206155,10154.39,542.48,F5JW66Upzd,com.sec.android.app.shealth,305ae506-2e83-4c2f-a2ba-f2fe69efd570,1615334400000,
26e5b4de-ac88-437e-9af8-6506740fc46d.binning_data.json,2021-03-10 23:00:06.700,2021-03-10 23:00:06.700,com.sec.android.app.shealth,23,10929,1.2486602,8041.901,389.07,ltHsc2Rtmp,com.sec.android.app.shealth,26e5b4de-ac88-437e-9af8-6506740fc46d,1615334400000,
47e6ec05-b1a5-4bfa-be0c-b419ef21e47c.binning_data.json,2021-01-06 23:00:01.605,2021-01-06 23:00:01.605,com.sec.android.app.shealth,0,3136,1.1679288,2257.54,119.35,F5JW66Upzd,com.sec.android.app.shealth,47e6ec05-b1a5-4bfa-be0c-b419ef21e47c,1609891200000,
9cf841cc-85cb-4544-8a19-2bc8f881ad69.binning_data.json,2021-02-04 23:00:01.758,2021-02-04 23:00:01.758,com.sec.android.app.shealth,0,4407,1.2058516,3180.13,176.39,F5JW66Upzd,com.sec.android.app.shealth,9cf841cc-85cb-4544-8a19-2bc8f881ad69,1612396800000,
b07863f9-d7a9-4250-ac0e-272f35254ce9.binning_data.json,2021-02-04 23:00:04.190,2021-02-04 23:00:04.190,com.sec.android.app.shealth,23,6574,1.2508614,4779.436,244.488,ltHsc2Rtmp,com.sec.android.app.shealth,b07863f9-d7a9-4250-ac0e-272f35254ce9,1612396800000,
5a1d3779-83d9-4137-b7d7-f79e0e0dcea8.binning_data.json,2021-03-11 21:05:59.767,2021-03-11 01:10:30.523,com.sec.android.app.shealth,-2,6960,1.2041113,5067.391,269.952,VfS0qUERdZ,com.sec.android.app.shealth,5a1d3779-83d9-4137-b7d7-f79e0e0dcea8,1615420800000,
55388ff0-668d-46a3-9e94-5b8beebc39cd.binning_data.json,2021-01-06 23:00:03.541,2021-01-06 23:00:03.541,com.sec.android.app.shealth,23,4596,1.2380078,3370.1,168.7,ltHsc2Rtmp,com.sec.android.app.shealth,55388ff0-668d-46a3-9e94-5b8beebc39cd,1609891200000,
db9d3d41-017d-4999-bab2-d3628b688e8a.binning_data.json,2021-03-11 23:00:02.472,2021-03-11 23:00:02.472,com.sec.android.app.shealth,0,5164,1.156971,3712.66,205.06,F5JW66Upzd,com.sec.android.app.shealth,db9d3d41-017d-4999-bab2-d3628b688e8a,1615420800000,
6bb453e7-92b8-4028-80d7-dbcd53f29539.binning_data.json,2021-02-05 21:12:19.552,2021-02-05 07:42:21.745,com.sec.android.app.shealth,-2,7842,1.1780517,5687.91,290.919,VfS0qUERdZ,com.sec.android.app.shealth,6bb453e7-92b8-4028-80d7-dbcd53f29539,1612483200000,
f7f16cee-b839-450b-86d0-7919f6122f40.binning_data.json,2021-01-07 21:44:18.453,2021-01-07 05:20:51.968,com.sec.android.app.shealth,-2,5309,1.1799136,3901.731,202.81,VfS0qUERdZ,com.sec.android.app.shealth,f7f16cee-b839-450b-86d0-7919f6122f40,1609977600000,
aa742d85-a61a-4e80-9e2b-531532465120.binning_data.json,2021-03-11 23:00:06.381,2021-03-11 23:00:06.381,com.sec.android.app.shealth,23,4562,1.2461851,3370.583,168.971,ltHsc2Rtmp,com.sec.android.app.shealth,aa742d85-a61a-4e80-9e2b-531532465120,1615420800000,
e9766363-536c-49a6-817c-87a8f1f71fe7.binning_data.json,2021-02-05 23:00:01.808,2021-02-05 23:00:01.808,com.sec.android.app.shealth,0,1837,1.105284,1312.75,71.92,F5JW66Upzd,com.sec.android.app.shealth,e9766363-536c-49a6-817c-87a8f1f71fe7,1612483200000,
4f90f5c1-4217-4613-9551-4fe72e7a2900.binning_data.json,2021-03-12 21:34:03.907,2021-03-12 05:39:12.260,com.sec.android.app.shealth,-2,8349,1.1937906,6030.896,325.05,VfS0qUERdZ,com.sec.android.app.shealth,4f90f5c1-4217-4613-9551-4fe72e7a2900,1615507200000,
fa741d32-dcc8-473c-a3af-1db7ca51ffc5.binning_data.json,2021-01-07 23:36:24.681,2021-01-07 23:36:24.681,com.sec.android.app.shealth,0,3319,1.1212118,2417.66,127.18,F5JW66Upzd,com.sec.android.app.shealth,fa741d32-dcc8-473c-a3af-1db7ca51ffc5,1609977600000,
7dc0dc70-6247-4225-832a-55c8d9993ff8.binning_data.json,2021-03-12 23:16:02.835,2021-03-12 23:16:02.835,com.sec.android.app.shealth,0,4975,1.1048468,3526.46,203.25,F5JW66Upzd,com.sec.android.app.shealth,7dc0dc70-6247-4225-832a-55c8d9993ff8,1615507200000,
1b63e373-f8d0-4e85-80f8-8bdda160f432.binning_data.json,2021-02-05 23:00:05.122,2021-02-05 23:00:05.122,com.sec.android.app.shealth,23,7293,1.1801125,5308.244,266.739,ltHsc2Rtmp,com.sec.android.app.shealth,1b63e373-f8d0-4e85-80f8-8bdda160f432,1612483200000,
0ed1c8c7-2f44-4138-b126-5f207e3b98dc.binning_data.json,2021-03-12 23:16:05.753,2021-03-12 23:16:05.753,com.sec.android.app.shealth,23,5885,1.2619593,4326.618,217.31,ltHsc2Rtmp,com.sec.android.app.shealth,0ed1c8c7-2f44-4138-b126-5f207e3b98dc,1615507200000,
d15f34a7-ae72-4718-85c7-a8c0e35fc5c5.binning_data.json,2021-02-06 22:05:31.910,2021-02-06 05:24:52.636,com.sec.android.app.shealth,-2,8236,1.2670727,6012.661,312.956,VfS0qUERdZ,com.sec.android.app.shealth,d15f34a7-ae72-4718-85c7-a8c0e35fc5c5,1612569600000,
757aef14-5c58-4e76-934e-bf75f4122f61.binning_data.json,2021-01-07 23:36:27.068,2021-01-07 23:36:27.068,com.sec.android.app.shealth,23,3912,1.210972,2866.141,146.31,ltHsc2Rtmp,com.sec.android.app.shealth,757aef14-5c58-4e76-934e-bf75f4122f61,1609977600000,
48178c22-c5bb-4532-806f-7f0b3723b1b9.binning_data.json,2021-03-13 21:16:10.815,2021-03-13 00:04:24.221,com.sec.android.app.shealth,-2,6200,1.326932,4611.425,233.441,VfS0qUERdZ,com.sec.android.app.shealth,48178c22-c5bb-4532-806f-7f0b3723b1b9,1615593600000,
1d9259e2-e75e-4ead-9222-a5a8f4206745.binning_data.json,2021-02-06 23:00:01.518,2021-02-06 23:00:01.518,com.sec.android.app.shealth,0,4621,1.2241906,3338.71,181.06999,F5JW66Upzd,com.sec.android.app.shealth,1d9259e2-e75e-4ead-9222-a5a8f4206745,1612569600000,
e781d1b8-4083-4620-9831-64cd3820f9c9.binning_data.json,2021-01-08 21:10:00.189,2021-01-08 07:09:56.222,com.sec.android.app.shealth,-2,6261,1.2135173,4585.771,234.28,VfS0qUERdZ,com.sec.android.app.shealth,e781d1b8-4083-4620-9831-64cd3820f9c9,1610064000000,
c925652b-bc84-455b-8917-13ac7a5fa50a.binning_data.json,2021-03-13 23:00:02.267,2021-03-13 23:00:02.267,com.sec.android.app.shealth,0,2184,1.3091092,1581.65,84.77,F5JW66Upzd,com.sec.android.app.shealth,c925652b-bc84-455b-8917-13ac7a5fa50a,1615593600000,
e9635282-c1a6-489a-846c-5331246fe01c.binning_data.json,2021-02-06 23:00:04.111,2021-02-06 23:00:04.111,com.sec.android.app.shealth,23,6916,1.2830645,5064.206,253.455,ltHsc2Rtmp,com.sec.android.app.shealth,e9635282-c1a6-489a-846c-5331246fe01c,1612569600000,
514be2d5-cf39-4b55-8bd8-c53347daa7cb.binning_data.json,2021-01-08 23:00:01.698,2021-01-08 23:00:01.698,com.sec.android.app.shealth,0,3674,1.1392074,2654.63,142.02,F5JW66Upzd,com.sec.android.app.shealth,514be2d5-cf39-4b55-8bd8-c53347daa7cb,1610064000000,
c0639637-3aad-4592-b105-179dfabbd939.binning_data.json,2021-03-13 23:00:05.416,2021-03-13 23:00:05.416,com.sec.android.app.shealth,23,5046,1.3236932,3776.155,188.251,ltHsc2Rtmp,com.sec.android.app.shealth,c0639637-3aad-4592-b105-179dfabbd939,1615593600000,
bb6ffc1a-8959-470a-bdad-b99f8daaa4d0.binning_data.json,2021-02-07 21:15:03.508,2021-02-07 04:13:34.968,com.sec.android.app.shealth,-2,3649,1.2284844,2677.649,137.721,VfS0qUERdZ,com.sec.android.app.shealth,bb6ffc1a-8959-470a-bdad-b99f8daaa4d0,1612656000000,
6500c63d-c799-49e5-9399-a160971ef3b8.binning_data.json,2021-01-08 23:00:03.673,2021-01-08 23:00:03.673,com.sec.android.app.shealth,23,5503,1.2324305,4018.659,200.78,ltHsc2Rtmp,com.sec.android.app.shealth,6500c63d-c799-49e5-9399-a160971ef3b8,1610064000000,
2315bbfb-e984-432b-b755-bbc7db75fd5b.binning_data.json,2021-02-07 23:00:01.615,2021-02-07 23:00:01.615,com.sec.android.app.shealth,0,1286,1.1382003,927.33,49.19,F5JW66Upzd,com.sec.android.app.shealth,2315bbfb-e984-432b-b755-bbc7db75fd5b,1612656000000,
8ad286fc-482e-43e4-8797-dbeb756fd754.binning_data.json,2021-01-09 21:15:01.707,2021-01-09 01:30:04.613,com.sec.android.app.shealth,-2,7473,1.1977153,5437.218,289.56,VfS0qUERdZ,com.sec.android.app.shealth,8ad286fc-482e-43e4-8797-dbeb756fd754,1610150400000,
f7e34eb2-34ac-44fa-bd29-603ec1aba727.binning_data.json,2021-03-14 22:17:44.976,2021-03-14 01:45:29.840,com.sec.android.app.shealth,-2,3026,1.2875704,2270.864,115.05,VfS0qUERdZ,com.sec.android.app.shealth,f7e34eb2-34ac-44fa-bd29-603ec1aba727,1615680000000,
56fab742-f643-4249-80db-efa4d69c8c5e.binning_data.json,2021-02-07 23:00:08.338,2021-02-07 23:00:08.338,com.sec.android.app.shealth,23,3198,1.257578,2358.029,119.801,ltHsc2Rtmp,com.sec.android.app.shealth,56fab742-f643-4249-80db-efa4d69c8c5e,1612656000000,
34463989-9ee8-4039-884f-246ce07519cb.binning_data.json,2021-03-14 23:00:02.312,2021-03-14 23:00:02.312,com.sec.android.app.shealth,0,1012,1.1748713,742.26,38.7,F5JW66Upzd,com.sec.android.app.shealth,34463989-9ee8-4039-884f-246ce07519cb,1615680000000,
458e30e6-60ce-447a-a32e-c949b97076a0.binning_data.json,2021-01-09 23:00:01.559,2021-01-09 23:00:01.559,com.sec.android.app.shealth,0,5012,1.1379877,3609.76,197.81,F5JW66Upzd,com.sec.android.app.shealth,458e30e6-60ce-447a-a32e-c949b97076a0,1610150400000,
e25bc453-755a-4177-badc-3beb277fa262.binning_data.json,2021-03-14 23:00:05.384,2021-03-14 23:00:05.384,com.sec.android.app.shealth,23,2594,1.3222265,1955.875,97.79,ltHsc2Rtmp,com.sec.android.app.shealth,e25bc453-755a-4177-badc-3beb277fa262,1615680000000,
7b3196d4-124a-43eb-89aa-e9200d80334e.binning_data.json,2021-02-09 07:55:41.667,2021-02-07 23:22:50.130,com.sec.android.app.shealth,-2,10659,1.2389547,7787.424,413.75,VfS0qUERdZ,com.sec.android.app.shealth,7b3196d4-124a-43eb-89aa-e9200d80334e,1612742400000,
2270c650-2d7a-4cbd-8e9c-d04b6f2ae946.binning_data.json,2021-01-09 23:00:03.908,2021-01-09 23:00:03.908,com.sec.android.app.shealth,23,6537,1.207222,4747.598,243.59,ltHsc2Rtmp,com.sec.android.app.shealth,2270c650-2d7a-4cbd-8e9c-d04b6f2ae946,1610150400000,
845c7efa-0458-44ff-94a0-1f1e8ad89e5b.binning_data.json,2021-02-08 23:00:02.287,2021-02-08 23:00:02.287,com.sec.android.app.shealth,0,8146,1.2202785,5964.57,324.12,F5JW66Upzd,com.sec.android.app.shealth,845c7efa-0458-44ff-94a0-1f1e8ad89e5b,1612742400000,
